uuid,adm4_pcode,date,freq,rwi_max,rwi_mean,rwi_median,rwi_min,rwi_std
TMRWI000888,PH063022064,2018-01-01,Y,0.6857420774673383,0.6499253236734931,0.650839269850281,0.6288221596191601,0.0183581551683184
TMRWI00088A,PH063022063,2018-01-01,Y,0.6649737863339221,0.6533590817534398,0.6533590817534398,0.6417443771729574,0.016425672740675
TMRWI00088B,PH063022062,2018-01-01,Y,0.6027277690184653,0.6027277690184653,0.6027277690184653,0.6027277690184653,
TMRWI00088D,PH063022048,2018-01-01,Y,0.6588380674152928,0.6251313342441518,0.641173990935353,0.5725397753880742,0.0340801420564414
TMRWI00088F,PH063022033,2018-01-01,Y,0.6344260439914754,0.5734252085417731,0.575013538172801,0.5292650256656717,0.0406154923914873
TMRWI000891,PH063022032,2018-01-01,Y,0.662598486628941,0.6444295721857232,0.6459963585756932,0.6111244626909863,0.0178084781766528
TMRWI000893,PH063022031,2018-01-01,Y,0.6588380674152928,0.6243345207354235,0.6293683018318611,0.5725397753880742,0.0314511074094408
TMRWI000895,PH063022030,2018-01-01,Y,0.6857420774673383,0.6230148048507809,0.6277392999472517,0.5541756069173082,0.0402316707537823
TMRWI000897,PH063022029,2018-01-01,Y,0.6649737863339221,0.6502262246951858,0.6486967993848923,0.638537513677036,0.0111488164181252
TMRWI000899,PH063022028,2018-01-01,Y,0.536184898838059,0.536184898838059,0.536184898838059,0.536184898838059,
TMRWI00089B,PH063022026,2018-01-01,Y,0.7054093477676808,0.5895992395015573,0.5842053032936806,0.5265417085712971,0.0587563996223447
TMRWI00089D,PH063022025,2018-01-01,Y,0.6003168655199248,0.5783479125485615,0.5874074571520054,0.536184898838059,0.0238205883704356
TMRWI00089F,PH063022024,2018-01-01,Y,0.6405557125122052,0.6015659284229972,0.6169165665237191,0.5292650256656717,0.0411535534319802
TMRWI0008A1,PH063022023,2018-01-01,Y,0.6569475609239767,0.6258082426442494,0.6273657383517597,0.5915539329495015,0.0278200470797082
TMRWI0008A3,PH063022034,2018-01-01,Y,0.536184898838059,0.536184898838059,0.536184898838059,0.536184898838059,
TMRWI0008A5,PH063022035,2018-01-01,Y,0.6544031411351314,0.6386432304687456,0.6382171151407343,0.6237355504583824,0.0128096203977313
TMRWI0008A6,PH063022047,2018-01-01,Y,0.668074870725647,0.6213424314788123,0.638537513677036,0.5691785109512059,0.0400387738115603
TMRWI0008A8,PH063022046,2018-01-01,Y,0.6417443771729574,0.603599887573655,0.603599887573655,0.5654553979743525,0.053944454521133
TMRWI0008AA,PH063022045,2018-01-01,Y,0.536184898838059,0.536184898838059,0.536184898838059,0.536184898838059,
TMRWI0008AC,PH063022044,2018-01-01,Y,0.5765555286099461,0.5599054547620654,0.5599054547620654,0.5432553809141849,0.0235467602501862
TMRWI0008AE,PH063022043,2018-01-01,Y,0.6237355504583824,0.5986446560334469,0.6027277690184653,0.5694706486234931,0.027361903287671
TMRWI0008AF,PH063022022,2018-01-01,Y,0.6349550400226118,0.6174720503788367,0.6161026962371348,0.6027277690184653,0.0146437694188185
TMRWI0008B2,PH063022041,2018-01-01,Y,0.6832020208441605,0.6457352029746056,0.6457887871096502,0.5765555286099461,0.0327116257896499
TMRWI0008B4,PH063022040,2018-01-01,Y,0.5987262555220219,0.5678702412884317,0.5682849053968229,0.536184898838059,0.0327075558287909
TMRWI0008B6,PH063022038,2018-01-01,Y,0.6499484220813397,0.6232017187550983,0.6209291082312908,0.6010002364764719,0.0217216190761665
TMRWI0008B8,PH063022036,2018-01-01,Y,0.662598486628941,0.6528303947420708,0.659521261917278,0.629680568504786,0.0155105586346935
TMRWI0008BA,PH063022042,2018-01-01,Y,0.5624844418839574,0.5414683778382632,0.5382671784144888,0.5286593422553664,0.013581185632712
TMRWI000976,PH063022074,2018-01-01,Y,0.6027277690184653,0.6027277690184653,0.6027277690184653,0.6027277690184653,
TMRWI00097A,PH063022177,2018-01-01,Y,0.6620594182694404,0.5931755158370355,0.5835090277726779,0.5292650256656717,0.0437695708469586
TMRWI00097C,PH063022100,2018-01-01,Y,0.6417443771729574,0.5924587538795104,0.5828030982305634,0.5624844418839574,0.0370399821067769
TMRWI00097E,PH063022156,2018-01-01,Y,0.662598486628941,0.6468913159498053,0.6472245018969213,0.6242914727167801,0.0152495060844422
TMRWI000981,PH063022176,2018-01-01,Y,0.625702627745046,0.6136196663521665,0.6245531117555521,0.577181717058494,0.0207551067082598
TMRWI000982,PH063022117,2018-01-01,Y,0.662598486628941,0.6178229095261027,0.629680568504786,0.5494933308107826,0.0456136485083339
TMRWI000983,PH063022101,2018-01-01,Y,0.6001507984867742,0.5997669069342773,0.5997669069342773,0.5993830153817803,0.0005429046400216
TMRWI000987,PH063022102,2018-01-01,Y,0.5315738724111942,0.5301166073332804,0.5301166073332804,0.5286593422553664,0.0020608840371585
TMRWI000988,PH063022131,2018-01-01,Y,0.5654553979743525,0.5488275889820604,0.5463570542263088,0.5315738724111942,0.0148181494451149
TMRWI00098A,PH063022175,2018-01-01,Y,0.6832020208441605,0.6137332391788735,0.6167970635158282,0.5432553809141849,0.0440498989796541
TMRWI00098B,PH063022124,2018-01-01,Y,0.6003168655199248,0.5825492032190238,0.5767881611506431,0.5674495553302465,0.0133335367559292
TMRWI00098D,PH063022103,2018-01-01,Y,0.6324256135637544,0.5963536162804896,0.5884694798187087,0.5760498919207865,0.0265245536439002
TMRWI00098F,PH063022116,2018-01-01,Y,0.6231180947635625,0.5697069833642494,0.5635252482190345,0.5286593422553664,0.0471022440808373
TMRWI000990,PH063022132,2018-01-01,Y,0.6499484220813397,0.589787882000165,0.5888146167540629,0.5315738724111942,0.0635613693767633
TMRWI000995,PH063022095,2018-01-01,Y,0.6649737863339221,0.647824476272752,0.6438933025400249,0.638537513677036,0.0118390670258625
TMRWI000999,PH063022134,2018-01-01,Y,0.6588380674152928,0.6091995732848627,0.6116176726740818,0.5547248803759944,0.0484732770572694
TMRWI00099A,PH063022096,2018-01-01,Y,0.668074870725647,0.6284530398874982,0.6401409454249967,0.5654553979743525,0.0440338832568418
TMRWI00099D,PH063022179,2018-01-01,Y,0.7054093477676808,0.6042362725752416,0.6027244854705951,0.537442681503896,0.0425100675668413
TMRWI0009A0,PH063022133,2018-01-01,Y,0.5654553979743525,0.5518612881944207,0.5518612881944207,0.5382671784144888,0.0192249744191683
TMRWI0009A1,PH063022097,2018-01-01,Y,0.5674495553302465,0.5518172270841528,0.5518172270841528,0.536184898838059,0.0221074506170938
TMRWI0009A3,PH063022166,2018-01-01,Y,0.63669307980589,0.6107201709655307,0.6039135001412004,0.5915539329495015,0.0233266740131065
TMRWI0009A4,PH063022155,2018-01-01,Y,0.6399532429846285,0.5870822019910638,0.5768253423018159,0.5547248803759944,0.0384413770738435
TMRWI0009A6,PH063022098,2018-01-01,Y,0.6358669716508397,0.6072836874561006,0.6206588456486468,0.5292650256656717,0.0375169160810111
TMRWI0009A7,PH063022178,2018-01-01,Y,0.6382494870301818,0.6088204411999021,0.6191203489215584,0.5654563667499138,0.0326801383263116
TMRWI0009AA,PH063022163,2018-01-01,Y,0.6003168655199248,0.5701848702097183,0.5721188582404448,0.536184898838059,0.0265519653597012
TMRWI0009AB,PH063022099,2018-01-01,Y,0.6649737863339221,0.6265629943438585,0.6209475878298658,0.5993830153817803,0.0323636559135891
TMRWI0009AD,PH063022157,2018-01-01,Y,0.6001507984867742,0.588092966734996,0.5880855882662117,0.5760498919207865,0.0134869169355788
TMRWI0009AE,PH063022104,2018-01-01,Y,0.6237355504583824,0.6132316597384238,0.6132316597384238,0.6027277690184653,0.0148547447138503
TMRWI0009AF,PH063022127,2018-01-01,Y,0.6522628157317821,0.636643161952569,0.6375947415784676,0.6191203489215584,0.0135854205122522
TMRWI0009B1,PH063022109,2018-01-01,Y,0.6039135001412004,0.6039135001412004,0.6039135001412004,0.6039135001412004,
TMRWI0009B2,PH063022115,2018-01-01,Y,0.6539067585406765,0.6050215628579629,0.6089106711176147,0.5494933308107826,0.0373572685057682
TMRWI0009B5,PH063022110,2018-01-01,Y,0.6588629282475273,0.6413626266285395,0.6414791902588567,0.6242914727167801,0.0129722510333496
TMRWI0009B6,PH063022170,2018-01-01,Y,0.6147655247675927,0.5781921447639079,0.5765555286099461,0.5432553809141849,0.0357831531982625
TMRWI0009B8,PH063022125,2018-01-01,Y,0.608469842015887,0.608469842015887,0.608469842015887,0.608469842015887,
TMRWI0009BB,PH063022112,2018-01-01,Y,0.5921415421735179,0.5816598650816491,0.5767881611506431,0.5760498919207865,0.0090849010097849
TMRWI0009BC,PH063022126,2018-01-01,Y,0.6231180947635625,0.6157939683897248,0.6157939683897248,0.608469842015887,0.0103578788504157
TMRWI0009BE,PH063022169,2018-01-01,Y,0.6499484220813397,0.6254251543620649,0.6308504169779803,0.5954766240268746,0.0276381855710599
TMRWI0009C0,PH063022113,2018-01-01,Y,0.6499484220813397,0.5923329728398029,0.5954766240268746,0.5315738724111942,0.0592498557761275
TMRWI0009C2,PH063022159,2018-01-01,Y,0.639187793389207,0.6192854043854936,0.6192854043854936,0.5993830153817803,0.0281462284526765
TMRWI0009C5,PH063022168,2018-01-01,Y,0.6569475609239767,0.607590938268345,0.617565373992115,0.5173474889453176,0.0403720266438322
TMRWI0009C8,PH063022171,2018-01-01,Y,0.6423947388860775,0.5876983845680788,0.5813670174481034,0.5494933308107826,0.0344852876850524
TMRWI0009CA,PH063022174,2018-01-01,Y,0.6544031411351314,0.6236063680066716,0.6241443311069672,0.5917336686776205,0.0255944213288612
TMRWI0009CC,PH063022129,2018-01-01,Y,0.6723948255250356,0.6633989833300835,0.6633989833300835,0.6544031411351314,0.0127220420370693
TMRWI0009D0,PH063022105,2018-01-01,Y,0.6236283210432709,0.6012715438263593,0.6110077994846013,0.5691785109512059,0.0285007273669896
TMRWI0009D2,PH063022173,2018-01-01,Y,0.6606385785890194,0.6286864126612075,0.6397286429117783,0.5746497862322538,0.039290012387431
TMRWI0009D4,PH063022106,2018-01-01,Y,0.6832020208441605,0.6070943457843306,0.5880855882662117,0.5674495553302465,0.0453974135614943
TMRWI0009D5,PH063022181,2018-01-01,Y,0.6723948255250356,0.6490487266350409,0.6490487266350409,0.625702627745046,0.0330163696787341
TMRWI0009D8,PH063022172,2018-01-01,Y,0.6414791902588567,0.6382171151407343,0.6382171151407343,0.6349550400226118,0.0046132708735285
TMRWI0009DB,PH063022107,2018-01-01,Y,0.6231180947635625,0.5833895304005438,0.5954766240268746,0.5315738724111942,0.0469538021439555
TMRWI0009DC,PH063022167,2018-01-01,Y,0.6588380674152928,0.6082904773512928,0.5934935892505113,0.5725397753880742,0.0450117731799588
TMRWI0009DF,PH063022158,2018-01-01,Y,0.6723948255250356,0.6442634265401913,0.6400528844400888,0.6245531117555521,0.0232894051858692
TMRWI0009E0,PH063022160,2018-01-01,Y,0.6363845760090541,0.6022144250175567,0.5921415421735179,0.5654563667499138,0.0224696318504697
TMRWI0009E1,PH063022108,2018-01-01,Y,0.5432553809141849,0.5432553809141849,0.5432553809141849,0.5432553809141849,
TMRWI0009E2,PH063022128,2018-01-01,Y,0.6382494870301818,0.631528545917045,0.6372158017993947,0.6191203489215584,0.0107582359519666
TMRWI0009E4,PH063022114,2018-01-01,Y,0.6363845760090541,0.5883809296348116,0.5838917802992034,0.5463570542263088,0.0321068633396806
TMRWI0009E6,PH063022140,2018-01-01,Y,0.5286593422553664,0.5286593422553664,0.5286593422553664,0.5286593422553664,
TMRWI0009E8,PH063022080,2018-01-01,Y,0.6723948255250356,0.6723948255250356,0.6723948255250356,0.6723948255250356,
TMRWI0009E9,PH063022192,2018-01-01,Y,0.6544031411351314,0.6390693457967569,0.6390693457967569,0.6237355504583824,0.0216852613301826
TMRWI0009EB,PH063022120,2018-01-01,Y,0.6857420774673383,0.6515614625778631,0.6419788857126058,0.6372158017993947,0.0201874960073989
TMRWI0009EC,PH063022191,2018-01-01,Y,0.6588629282475273,0.650171059253192,0.650171059253192,0.6414791902588567,0.0122921590141592
TMRWI0009EE,PH063022081,2018-01-01,Y,0.5286593422553664,0.5286593422553664,0.5286593422553664,0.5286593422553664,
TMRWI0009F4,PH063022084,2018-01-01,Y,0.639187793389207,0.5957021313129692,0.5880855882662117,0.5674495553302465,0.0319400377306062
TMRWI0009F5,PH063022139,2018-01-01,Y,0.6417443771729574,0.601459872514563,0.6001507984867742,0.5624844418839574,0.0396461800380792
TMRWI0009F7,PH063022189,2018-01-01,Y,0.6027277690184653,0.5860992088209791,0.5860992088209791,0.5694706486234931,0.0235163353540222
TMRWI0009F9,PH063022150,2018-01-01,Y,0.6237355504583824,0.5969169091944903,0.5972307188480428,0.5694706486234931,0.0226065537158439
TMRWI0009FB,PH063022085,2018-01-01,Y,0.6001507984867742,0.5760302127816948,0.5654553979743525,0.5624844418839574,0.0209417916160444
TMRWI0009FF,PH063022079,2018-01-01,Y,0.6723948255250356,0.6560923856396745,0.6544031411351314,0.6414791902588567,0.0155268891354626
TMRWI000A00,PH063022149,2018-01-01,Y,0.6723948255250356,0.6636237047476309,0.6616185326089803,0.6588629282475273,0.0060431670215066
TMRWI000A01,PH063022195,2018-01-01,Y,0.6499484220813397,0.6019623338743472,0.6131635205024275,0.5315738724111942,0.0520697799309959
TMRWI000A02,PH063022075,2018-01-01,Y,0.6027277690184653,0.6027277690184653,0.6027277690184653,0.6027277690184653,
TMRWI000A03,PH063022148,2018-01-01,Y,0.6027277690184653,0.5618037035309084,0.5579138514249009,0.5286593422553664,0.0319932745129633
TMRWI000A06,PH063022076,2018-01-01,Y,0.5993830153817803,0.5880855882662117,0.5880855882662117,0.5767881611506431,0.0159769746467586
TMRWI000A08,PH063022146,2018-01-01,Y,0.5624844418839574,0.5458336127885443,0.5463570542263088,0.5286593422553664,0.0169186238927728
TMRWI000A0A,PH063022122,2018-01-01,Y,0.5954766240268746,0.5635252482190345,0.5635252482190345,0.5315738724111942,0.0451860690039272
TMRWI000A0B,PH063022194,2018-01-01,Y,0.6588380674152928,0.6146765746140276,0.6082259707966431,0.5725397753880742,0.0374579849383456
TMRWI000A0C,PH063022164,2018-01-01,Y,0.6569475609239767,0.607911905867349,0.6099875910847126,0.5547248803759944,0.0471463619712331
TMRWI000A0E,PH063022121,2018-01-01,Y,0.6236283210432709,0.606718927870855,0.6170344397444716,0.5691785109512059,0.0256948168316339
TMRWI000A10,PH063022144,2018-01-01,Y,0.6599825609867602,0.6102226070184688,0.621001197163514,0.5514070486689622,0.0366798029073025
TMRWI000A13,PH063022078,2018-01-01,Y,0.5933144298794608,0.56474966435876,0.56474966435876,0.536184898838059,0.0403966788053825
TMRWI000A15,PH063022193,2018-01-01,Y,0.5315738724111942,0.5315738724111942,0.5315738724111942,0.5315738724111942,
TMRWI000A19,PH063022077,2018-01-01,Y,0.6649737863339221,0.6345148650349698,0.639187793389207,0.5993830153817803,0.0330441296311002
TMRWI000A1A,PH063022154,2018-01-01,Y,0.5993830153817803,0.5880855882662117,0.5880855882662117,0.5767881611506431,0.0159769746467586
TMRWI000A1D,PH063022090,2018-01-01,Y,0.6027277690184653,0.5656935556369158,0.5656935556369158,0.5286593422553664,0.0523742868360063
TMRWI000A1E,PH063022086,2018-01-01,Y,0.628699953792883,0.5609194250682943,0.5522148636689668,0.5204800358027666,0.0329599448532359
TMRWI000A21,PH063022152,2018-01-01,Y,0.5731498518436555,0.5480530619575097,0.5564431588087433,0.506176078368897,0.0297753433742965
TMRWI000A22,PH063022185,2018-01-01,Y,0.6349550400226118,0.6293452952404971,0.6293452952404971,0.6237355504583824,0.0079333771523183
TMRWI000A23,PH063022136,2018-01-01,Y,0.6231180947635625,0.6231180947635625,0.6231180947635625,0.6231180947635625,
TMRWI000A25,PH063022091,2018-01-01,Y,0.5432553809141849,0.539720139876122,0.539720139876122,0.536184898838059,0.0049995858222865
TMRWI000A27,PH063022123,2018-01-01,Y,0.6231180947635625,0.5758887185094644,0.5758887185094644,0.5286593422553664,0.0667924244409672
TMRWI000A2B,PH063022092,2018-01-01,Y,0.6393620550936369,0.5888146167540629,0.5888146167540629,0.5382671784144888,0.0714848728430434
TMRWI000A2C,PH063022183,2018-01-01,Y,0.6513513708626923,0.5852330326135033,0.5761440730829939,0.5148073392096909,0.0456155592186822
TMRWI000A30,PH063022118,2018-01-01,Y,0.6414791902588567,0.6382171151407343,0.6382171151407343,0.6349550400226118,0.0046132708735285
TMRWI000A31,PH063022135,2018-01-01,Y,0.6496219739283399,0.6306734393536191,0.6354003127232889,0.5970395644198231,0.0164235145636653
TMRWI000A33,PH063022165,2018-01-01,Y,0.6369399961267534,0.5996029331163617,0.5960203427007413,0.5654563667499138,0.0253884388306336
TMRWI000A36,PH063022188,2018-01-01,Y,0.6499484220813397,0.6232017187550983,0.6209291082312908,0.6010002364764719,0.0217216190761665
TMRWI000A39,PH063022138,2018-01-01,Y,0.6231180947635625,0.6231180947635625,0.6231180947635625,0.6231180947635625,
TMRWI000A3B,PH063022182,2018-01-01,Y,0.5933144298794608,0.56474966435876,0.56474966435876,0.536184898838059,0.0403966788053825
TMRWI000A3C,PH063022087,2018-01-01,Y,0.668074870725647,0.6191490227204726,0.6170344397444716,0.5691785109512059,0.0325579053660121
TMRWI000A3E,PH063022151,2018-01-01,Y,0.6442181656136525,0.6082760723704771,0.6157812941417105,0.5509703220224259,0.0330309700272091
TMRWI000A3F,PH063022094,2018-01-01,Y,0.668074870725647,0.6033730978015157,0.5915592069465356,0.5691785109512059,0.0337973416973954
TMRWI000A40,PH063022093,2018-01-01,Y,0.6147655247675927,0.5925308864151267,0.6060513199893647,0.5432553809141849,0.0336420965062648
TMRWI000A41,PH063022161,2018-01-01,Y,0.6147655247675927,0.5790104528408888,0.5790104528408888,0.5432553809141849,0.0505653076423701
TMRWI000A42,PH063022187,2018-01-01,Y,0.6297834174820637,0.5850370847034883,0.5743993947927705,0.5485943654101307,0.038300989680369
TMRWI000A43,PH063022088,2018-01-01,Y,0.5654553979743525,0.5518612881944207,0.5518612881944207,0.5382671784144888,0.0192249744191683
TMRWI000A46,PH063022137,2018-01-01,Y,0.608469842015887,0.6055988055171762,0.6055988055171762,0.6027277690184653,0.0040602587545451
TMRWI000A47,PH063022119,2018-01-01,Y,0.6723948255250356,0.6458813844825065,0.6431706031670328,0.624789506070925,0.0243090305045368
TMRWI000A49,PH063022186,2018-01-01,Y,0.6237355504583824,0.6237355504583824,0.6237355504583824,0.6237355504583824,
TMRWI000A4A,PH063022089,2018-01-01,Y,0.6499484220813397,0.6446552385874883,0.6446552385874883,0.6393620550936369,0.0074856918851341
TMRWI000C37,PH063022202,2019-01-01,Y,0.5926799853652243,0.5742856593196831,0.5652247055685642,0.5649522870252608,0.0159305359598458
TMRWI000C3A,PH063022201,2019-01-01,Y,0.668225626563154,0.6451495904310287,0.6468592408881626,0.6025593055535019,0.0195045572251461
TMRWI000C3B,PH063022200,2019-01-01,Y,0.6132641832320006,0.5708743099758945,0.5708743099758945,0.5284844367197884,0.0599483336660618
TMRWI000C3D,PH063022199,2019-01-01,Y,0.6499643334189698,0.5876267838041865,0.5803129121879362,0.5152293031137435,0.053041153912816
TMRWI000C3E,PH063022198,2019-01-01,Y,0.5652247055685642,0.5652247055685642,0.5652247055685642,0.5652247055685642,
TMRWI000C40,PH063022197,2019-01-01,Y,0.6132641832320006,0.6097826507756604,0.6097826507756604,0.6063011183193202,0.0049236304175984
TMRWI000C42,PH063022196,2019-01-01,Y,0.6548784251171543,0.6401147467297842,0.6383365473336131,0.619658343063148,0.012639218788064
TMRWI000CB3,PH063022195,2019-01-01,Y,0.6471976717102449,0.6014183757085083,0.613450979356297,0.5315738724111942,0.0515219027014013
TMRWI000CB4,PH063022194,2019-01-01,Y,0.6576031012105075,0.6131998066956762,0.6073205219757702,0.5704492610906619,0.0383761093968064
TMRWI000CB5,PH063022121,2019-01-01,Y,0.6236283210432709,0.6054716634543733,0.6133971941502012,0.5714639444738201,0.0234503628781475
TMRWI000CB6,PH063022054,2019-01-01,Y,0.5315738724111942,0.5300291545654914,0.5300291545654914,0.5284844367197884,0.0021845609274327
TMRWI000CB7,PH063022120,2019-01-01,Y,0.6848234664805618,0.6490524568323739,0.6482803086374811,0.619658343063148,0.0240993689748246
TMRWI000CB8,PH063022055,2019-01-01,Y,0.6234778539717355,0.618371018601868,0.618371018601868,0.6132641832320006,0.0072221558408731
TMRWI000CB9,PH063022119,2019-01-01,Y,0.6675241397729195,0.6466608392269284,0.6465937353889726,0.6259317463568491,0.0206394654170087
TMRWI000CBA,PH063022056,2019-01-01,Y,0.5987262555220219,0.5610258221127264,0.5463409684852027,0.5380102423309547,0.0329141650205622
TMRWI000CBB,PH063022118,2019-01-01,Y,0.6365059907475734,0.6357305153850926,0.6357305153850926,0.6349550400226118,0.0010966877749065
TMRWI000CBC,PH063022117,2019-01-01,Y,0.6613172637482644,0.61726386128261,0.6332633546796492,0.5494933308107826,0.0443602290990124
TMRWI000CBD,PH063022057,2019-01-01,Y,0.6242517487857481,0.5930753717642143,0.6097826507756604,0.5284844367197884,0.0436900593366644
TMRWI000CBE,PH063022116,2019-01-01,Y,0.6242517487857481,0.569763342299652,0.5631585918465358,0.5284844367197884,0.0474530257130835
TMRWI000CBF,PH063022060,2019-01-01,Y,0.6613172637482644,0.6406263163685536,0.6443681061926376,0.5937665955169753,0.0211208688948966
TMRWI000CC0,PH063022115,2019-01-01,Y,0.6552843641812837,0.6053459304320288,0.6084501603639002,0.5494933308107826,0.0394582914948175
TMRWI000CC1,PH063022061,2019-01-01,Y,0.6321586474307166,0.613450979356297,0.613450979356297,0.5947433112818774,0.0264566379112183
TMRWI000CC2,PH063022114,2019-01-01,Y,0.6353818607237762,0.5897819524186532,0.585813316895863,0.545264379130177,0.0305180524195906
TMRWI000CC3,PH063022062,2019-01-01,Y,0.6132641832320006,0.6132641832320006,0.6132641832320006,0.6132641832320006,
TMRWI000CC4,PH063022113,2019-01-01,Y,0.6471976717102449,0.5911716184677722,0.5947433112818774,0.5315738724111942,0.0578945894126173
TMRWI000CC5,PH063022112,2019-01-01,Y,0.5921415421735179,0.5857052202288714,0.5850811533989904,0.5798929651141057,0.0061480895041636
TMRWI000CC6,PH063022053,2019-01-01,Y,0.6467502109783893,0.6351140324750624,0.6351140324750624,0.6234778539717355,0.0164560414535991
TMRWI000CC7,PH063022122,2019-01-01,Y,0.5947433112818774,0.5631585918465358,0.5631585918465358,0.5315738724111942,0.0446675385892091
TMRWI000CC8,PH063022123,2019-01-01,Y,0.6242517487857481,0.5763680927527682,0.5763680927527682,0.5284844367197884,0.0677177157778483
TMRWI000CC9,PH063022052,2019-01-01,Y,0.6467502109783893,0.6416281008629814,0.6416281008629814,0.6365059907475734,0.0072437575931782
TMRWI000CCA,PH063022044,2019-01-01,Y,0.5846660403222143,0.5655035044037084,0.5655035044037084,0.5463409684852027,0.0270999181854123
TMRWI000CCB,PH063022134,2019-01-01,Y,0.6566915507734921,0.608002296508819,0.609883563066242,0.5555505091293002,0.0480877084387297
TMRWI000CCC,PH063022133,2019-01-01,Y,0.5649522870252608,0.5516097327198748,0.5516097327198748,0.5382671784144888,0.0188692212553764
TMRWI000CCD,PH063022045,2019-01-01,Y,0.5380102423309547,0.5380102423309547,0.5380102423309547,0.5380102423309547,
TMRWI000CCE,PH063022132,2019-01-01,Y,0.6471976717102449,0.5880721475677891,0.5867585230748588,0.5315738724111942,0.0616283347531767
TMRWI000CCF,PH063022046,2019-01-01,Y,0.6474059874151413,0.606179137220201,0.606179137220201,0.5649522870252608,0.0583035706796083
TMRWI000CD0,PH063022131,2019-01-01,Y,0.5652247055685642,0.549056484509937,0.545264379130177,0.5315738724111942,0.015415242658116
TMRWI000CD1,PH063022047,2019-01-01,Y,0.6695906706402782,0.6205425567758249,0.6352498677352287,0.5714639444738201,0.0397617790426235
TMRWI000CD2,PH063022063,2019-01-01,Y,0.6649737863339221,0.6561898868745317,0.6561898868745317,0.6474059874151413,0.0124223097459916
TMRWI000CD3,PH063022129,2019-01-01,Y,0.6675241397729195,0.6571371753756543,0.6571371753756543,0.6467502109783893,0.0146893859224987
TMRWI000CD4,PH063022128,2019-01-01,Y,0.6382494870301818,0.6313988600546057,0.6372158017993947,0.6187312913342404,0.010982604392992
TMRWI000CD5,PH063022127,2019-01-01,Y,0.6522628157317821,0.6357606474311769,0.6360242413293424,0.6187312913342404,0.01381259000625
TMRWI000CD6,PH063022049,2019-01-01,Y,0.6522628157317821,0.6177221531555679,0.6338532736649589,0.5515137646317235,0.0354483069257693
TMRWI000CD7,PH063022126,2019-01-01,Y,0.6242517487857481,0.6152764335525341,0.6152764335525341,0.6063011183193202,0.0126930125293849
TMRWI000CD8,PH063022050,2019-01-01,Y,0.6337989956285031,0.6069415726587086,0.6050346116886629,0.5838980716290056,0.0211280841820968
TMRWI000CD9,PH063022125,2019-01-01,Y,0.6063011183193202,0.6063011183193202,0.6063011183193202,0.6063011183193202,
TMRWI000CDA,PH063022051,2019-01-01,Y,0.6522628157317821,0.6245675727020238,0.625610061719038,0.5987262555220219,0.0191426509117631
TMRWI000CDB,PH063022124,2019-01-01,Y,0.602151943130533,0.5870415116143921,0.5850811533989904,0.5759399542548135,0.0103986146855658
TMRWI000CDC,PH063022048,2019-01-01,Y,0.6566915507734921,0.6242907708535708,0.6407408647586166,0.5704492610906619,0.0340186987300036
TMRWI000CDD,PH063022110,2019-01-01,Y,0.6588629282475273,0.6411828666632549,0.6365059907475734,0.6283658724016408,0.0119793600498856
TMRWI000CDE,PH063022064,2019-01-01,Y,0.6848234664805618,0.6474150193457723,0.6505994742308374,0.619658343063148,0.02082078947924
TMRWI000CDF,PH063022109,2019-01-01,Y,0.6112838978655776,0.6112838978655776,0.6112838978655776,0.6112838978655776,
TMRWI000CE0,PH063022096,2019-01-01,Y,0.6695906706402782,0.6298750403403988,0.642478601848028,0.5649522870252608,0.0453083986715566
TMRWI000CE1,PH063022076,2019-01-01,Y,0.6025593055535019,0.5938202294762461,0.5938202294762461,0.5850811533989904,0.0123589199110653
TMRWI000CE2,PH063022095,2019-01-01,Y,0.6649737863339221,0.6490320836731318,0.6468016660388451,0.6375512162809145,0.0114982336919067
TMRWI000CE3,PH063022077,2019-01-01,Y,0.6649737863339221,0.6362715770383537,0.6412816392276368,0.6025593055535019,0.0315074180968185
TMRWI000CE4,PH063022094,2019-01-01,Y,0.6695906706402782,0.6028028529351895,0.5910826960690053,0.568816235770272,0.0337312973715835
TMRWI000CE5,PH063022078,2019-01-01,Y,0.5838980716290056,0.5609541569799802,0.5609541569799802,0.5380102423309547,0.0324475952705825
TMRWI000CE6,PH063022093,2019-01-01,Y,0.6149827710271312,0.5928482407224149,0.6050346116886629,0.5463409684852027,0.0317777164716671
TMRWI000CE7,PH063022079,2019-01-01,Y,0.6675241397729195,0.6502601138329607,0.6467502109783893,0.6365059907475734,0.0158041436267847
TMRWI000CE8,PH063022097,2019-01-01,Y,0.5759399542548135,0.556975098292884,0.556975098292884,0.5380102423309547,0.0268203565098127
TMRWI000CE9,PH063022092,2019-01-01,Y,0.6352498677352287,0.5867585230748588,0.5867585230748588,0.5382671784144888,0.0685771172764033
TMRWI000CEA,PH063022080,2019-01-01,Y,0.6675241397729195,0.6675241397729195,0.6675241397729195,0.6675241397729195,
TMRWI000CEB,PH063022090,2019-01-01,Y,0.6132641832320006,0.5708743099758945,0.5708743099758945,0.5284844367197884,0.0599483336660618
TMRWI000CEC,PH063022081,2019-01-01,Y,0.5284844367197884,0.5284844367197884,0.5284844367197884,0.5284844367197884,
TMRWI000CED,PH063022089,2019-01-01,Y,0.6471976717102449,0.6412237697227368,0.6412237697227368,0.6352498677352287,0.0084483732110214
