uuid,adm4_pcode,date,freq,pop_count_total,pop_count_mean,pop_count_median,pop_count_stdev,pop_count_min,pop_count_max,pop_density_mean,pop_density_median,pop_density_stdev,pop_density_min,pop_density_max
WDPOP002480,PH063022043,2010-01-01,Y,928.57470703125,132.65352957589286,148.33555603027344,51.51587940466238,28.294883728027344,204.678955078125,,,,,
WDPOP002481,PH063022177,2010-01-01,Y,4653.17333984375,10.746358752525982,8.710369110107422,7.586495071916287,3.139092206954956,55.77243423461914,1324.3076171875,1305.458251953125,141.5187276426332,1174.5740966796875,1511.740234375
WDPOP002482,PH063022115,2010-01-01,Y,3321.77099609375,25.35703050453244,23.81625366210937,12.665879811334264,7.0795769691467285,95.24848175048828,2713.46044921875,2713.46044921875,492.2042236328276,2221.25634765625,3205.664794921875
WDPOP002483,PH063022071,2010-01-01,Y,1773.8602294921875,161.26002086292613,154.65982055664062,32.02026069917597,117.10716247558594,221.368392944336,,,,,
WDPOP002484,PH063022188,2010-01-01,Y,4071.859375,145.42354910714286,140.45164489746094,26.118721221909315,104.1750717163086,224.4507293701172,,,,,
WDPOP002485,PH063022045,2010-01-01,Y,479.5361633300781,159.84538777669272,158.1195068359375,7.017879748935198,152.24417114257812,169.1724853515625,,,,,
WDPOP002486,PH063022168,2010-01-01,Y,3964.81396484375,32.76705756069215,30.52321052551269,11.938836487390343,15.644750595092772,62.113616943359375,,,,,
WDPOP002487,PH063022069,2010-01-01,Y,1105.262939453125,184.21048990885416,153.11990356445312,63.008282187812426,112.47967529296876,274.4740600585937,,,,,
WDPOP002488,PH063022169,2010-01-01,Y,1445.5574951171875,103.25410679408482,116.29653930664062,39.5723719351297,49.56551742553711,155.9590301513672,,,,,
WDPOP002493,PH063022023,2010-01-01,Y,1597.1744384765625,36.29941905628551,34.44551086425781,9.886629119457774,14.47064971923828,56.43539047241211,5197.10009765625,5197.10009765625,0.0,5197.10009765625,5197.10009765625
WDPOP002494,PH063022161,2010-01-01,Y,485.4103698730469,80.90172831217448,82.74736022949219,6.764399994952503,68.99168395996094,88.47657775878906,,,,,
WDPOP002495,PH063022186,2010-01-01,Y,619.99169921875,123.99833984375,108.58712005615234,67.89878834896614,25.79059410095215,201.9123992919922,,,,,
WDPOP002496,PH063022041,2010-01-01,Y,6344.08203125,50.75265625,44.77637481689453,24.483509999882184,18.6836166381836,145.34347534179688,5561.267578125,5561.267578125,0.0,5561.267578125,5561.267578125
WDPOP0024A6,PH063022084,2010-01-01,Y,3204.427734375,133.517822265625,135.2702178955078,34.60624494988199,21.580472946166992,191.1215057373047,15856.8564453125,15856.8564453125,0.0,15856.8564453125,15856.8564453125
WDPOP0024A7,PH063022081,2010-01-01,Y,230.9252166748047,46.18504333496094,20.32613754272461,45.91239024879732,16.1866397857666,136.25997924804688,,,,,
WDPOP0024A8,PH063022178,2010-01-01,Y,3315.564697265625,49.4860402576959,47.3995475769043,19.37524353807028,15.943748474121094,96.96793365478516,5460.32470703125,5460.32470703125,0.0,5460.32470703125,5460.32470703125
WDPOP0024A9,PH063022189,2010-01-01,Y,1082.40966796875,77.31497628348214,85.99481201171875,37.752688044609904,25.878551483154297,125.58492279052734,,,,,
WDPOP0024AA,PH063022064,2010-01-01,Y,3054.52001953125,28.816226599351417,18.06092071533203,24.734387742627376,5.3920063972473145,88.88249206542969,2746.58984375,2746.58984375,0.0,2746.58984375,2746.58984375
WDPOP0024AB,PH063022033,2010-01-01,Y,1095.625244140625,15.878626726675725,12.098258972167969,9.285588460141968,3.95804762840271,37.55867004394531,,,,,
WDPOP0024AC,PH063022080,2010-01-01,Y,631.59716796875,90.22816685267856,87.71138763427734,14.121335954608892,65.45954895019531,111.6921157836914,12518.6123046875,12518.6123046875,0.0,12518.6123046875,12518.6123046875
WDPOP0024AD,PH063022097,2010-01-01,Y,494.4892578125,123.622314453125,126.9132843017578,46.20603271551891,70.82249450683594,169.8402099609375,,,,,
WDPOP0024AE,PH063022154,2010-01-01,Y,546.9525146484375,109.3905029296875,113.13394165039062,30.72210781812903,64.49436950683594,159.38316345214844,,,,,
WDPOP002557,PH063022167,2010-01-01,Y,2056.23828125,85.67659505208333,82.56839752197266,31.146825888969623,38.49983215332031,142.71177673339844,,,,,
WDPOP00258C,PH063022182,2010-01-01,Y,733.0286865234375,104.7183837890625,100.46479034423828,25.24138942695565,71.5472412109375,142.2318115234375,,,,,
WDPOP00258F,PH063022054,2010-01-01,Y,894.7153930664062,68.82426100510817,47.45644760131836,35.44873244368763,29.14542388916016,138.7990264892578,,,,,
WDPOP002590,PH063022092,2010-01-01,Y,957.5379638671876,191.5075927734375,72.38520812988281,208.43385028678424,65.21043395996094,604.135009765625,,,,,
WDPOP002591,PH063022132,2010-01-01,Y,1880.99951171875,67.17855398995536,65.61101531982422,30.59365279753086,15.081751823425291,139.28656005859375,,,,,
WDPOP002592,PH063022085,2010-01-01,Y,165.37017822265625,27.561696370442707,28.38556289672852,9.333225853064633,13.603886604309082,43.26308441162109,,,,,
WDPOP002593,PH063022160,2010-01-01,Y,4722.4287109375,25.665373429008152,21.2028923034668,15.284324172882023,7.02944278717041,129.4713134765625,2665.27197265625,2665.27197265625,550.029663085951,2115.2421875,3215.301513671875
WDPOP002594,PH063022134,2010-01-01,Y,1992.630859375,94.8871837797619,91.02031707763672,36.38089961746106,42.501712799072266,162.5715789794922,8249.1552734375,8249.1552734375,0.0,8249.1552734375,8249.1552734375
WDPOP002595,PH063022035,2010-01-01,Y,1414.3651123046875,202.05215890066964,229.2072296142578,46.20291559187291,126.36466217041016,244.5463104248047,,,,,
WDPOP002596,PH063022029,2010-01-01,Y,2187.418212890625,72.9139404296875,46.69977569580078,58.24008559804454,28.34695243835449,226.78013610839844,,,,,
WDPOP002597,PH063022194,2010-01-01,Y,4100.76904296875,71.9433165433114,65.5471420288086,36.89998864422103,19.784990310668945,155.58218383789062,,,,,
WDPOP002598,PH063022144,2010-01-01,Y,2424.42236328125,16.05577724027318,15.375553131103516,14.353195631816146,1.6268633604049685,62.243629455566406,1647.8223876953125,1647.8223876953125,0.0,1647.8223876953125,1647.8223876953125
WDPOP002599,PH063022095,2010-01-01,Y,2620.2802734375,174.6853515625,198.88131713867188,66.93724134761459,47.817501068115234,248.83883666992188,,,,,
WDPOP00259A,PH063022164,2010-01-01,Y,2418.386962890625,57.58064197358631,57.47443389892578,20.58060697459353,26.387407302856445,102.7949447631836,,,,,
WDPOP00259B,PH063022158,2010-01-01,Y,2021.8529052734373,80.8741162109375,83.23654174804688,29.42065867432816,41.0462760925293,144.76248168945312,,,,,
WDPOP00259C,PH063022197,2010-01-01,Y,930.95556640625,310.3185221354167,304.6153869628906,11.952673010329027,299.3894958496094,326.9507141113281,,,,,
WDPOP00259D,PH063022114,2010-01-01,Y,3150.113037109375,45.65381213201993,38.6626091003418,28.00317021458773,7.723968982696533,134.42263793945312,3710.27978515625,3710.27978515625,0.0,3710.27978515625,3710.27978515625
WDPOP00259E,PH063022183,2010-01-01,Y,6550.125,46.45478723404256,25.27562141418457,50.67807033782544,4.150897979736328,209.26161193847656,4998.8828125,4998.8828125,515.9064941406828,4482.97607421875,5514.7890625
WDPOP00259F,PH063022099,2010-01-01,Y,2318.111572265625,89.15813739483173,74.08113098144531,50.29522491628315,30.24464225769043,273.5804748535156,13743.69140625,13743.69140625,0.0,13743.69140625,13743.69140625
WDPOP0025A0,PH063022077,2010-01-01,Y,2965.62158203125,134.80098100142047,111.01548767089844,80.99934153035584,35.893924713134766,296.7567749023437,,,,,
WDPOP0025A1,PH063022123,2010-01-01,Y,586.330810546875,146.58270263671875,165.21261596679688,51.69453432172673,60.63864135742188,195.26693725585932,,,,,
WDPOP0025A2,PH063022150,2010-01-01,Y,397.5676574707031,36.14251431551847,26.81252861022949,24.840574877839533,17.99930763244629,105.7151107788086,,,,,
WDPOP0025A3,PH063022122,2010-01-01,Y,578.7349853515625,52.61227139559659,16.232383728027344,54.853338744894494,6.678702831268311,141.56016540527344,,,,,
WDPOP0025A4,PH063022038,2010-01-01,Y,3924.059326171875,145.33553059895834,134.19964599609375,50.79839912048112,77.29426574707031,318.2673034667969,14019.607421875,14019.607421875,0.0,14019.607421875,14019.607421875
WDPOP0025A5,PH063022196,2010-01-01,Y,2071.63037109375,53.11872746394231,48.12285614013672,18.26628487822462,28.873071670532227,104.7469253540039,7412.208984375,7412.208984375,0.0,7412.208984375,7412.208984375
WDPOP0025A6,PH063022179,2010-01-01,Y,3430.02392578125,21.437649536132813,18.79219055175781,9.64298168122221,5.059426784515381,60.254859924316406,2198.864501953125,2198.864501953125,492.7041015625,1706.160400390625,2691.568603515625
WDPOP0025A7,PH063022176,2010-01-01,Y,1475.4189453125,40.983859592013886,40.136985778808594,8.578380745572279,24.28370475769043,60.31756591796875,4343.16796875,4343.16796875,0.0,4343.16796875,4343.16796875
WDPOP0025A8,PH063022138,2010-01-01,Y,988.7357788085938,329.57859293619794,304.7500305175781,225.19009142658933,67.03189849853516,616.9537963867188,,,,,
WDPOP0025A9,PH063022052,2010-01-01,Y,3361.970947265625,280.16424560546875,347.7121887207031,109.5850604100648,132.15545654296875,390.5125427246094,,,,,
WDPOP0025BA,PH063022118,2010-01-01,Y,2146.873046875,165.14408052884616,30.98923683166504,298.85668811007673,12.918540954589844,1173.2078857421875,,,,,
WDPOP0025BB,PH063022015,2010-01-01,Y,718.7081909179688,47.91387939453125,45.84743881225586,9.38394899706253,34.093196868896484,66.46052551269531,,,,,
WDPOP0025BC,PH063022152,2010-01-01,Y,1395.360595703125,13.41692880483774,13.963730812072754,8.603057623080922,1.5312598943710327,34.13389587402344,1702.8968505859375,1702.8968505859375,0.0,1702.8968505859375,1702.8968505859375
WDPOP0025BD,PH063022040,2010-01-01,Y,1978.9183349609373,63.83607532132056,64.01668548583984,28.17362076289535,20.6562614440918,135.15390014648438,,,,,
WDPOP0025BE,PH063022020,2010-01-01,Y,2128.4228515625,304.06040736607144,277.1527709960937,159.07242633354358,126.3485336303711,611.1791381835938,,,,,
WDPOP0025BF,PH063022109,2010-01-01,Y,724.0305786132812,42.590034036075366,42.448341369628906,8.14979256382551,30.057205200195312,54.7996711730957,,,,,
WDPOP0025C0,PH063022110,2010-01-01,Y,10182.73046875,339.4243489583333,272.6898803710937,203.5470353282583,12.84572696685791,821.1680908203125,,,,,
WDPOP0025C1,PH063022149,2010-01-01,Y,1855.190673828125,71.35348745492789,69.041748046875,28.770989978665654,37.3173828125,145.44239807128906,,,,,
WDPOP0025C6,PH063022138,2011-01-01,Y,992.61572265625,330.8719075520833,286.7921447753906,229.7247095505312,74.15940856933594,631.6641845703125,,,,,
WDPOP0025C7,PH063022052,2011-01-01,Y,3388.891845703125,282.4076538085937,314.86993408203125,113.0197301686514,137.9410400390625,428.4148864746094,,,,,
WDPOP0025C8,PH063022149,2011-01-01,Y,1833.965087890625,70.53711876502403,60.72280502319336,31.82609912357691,37.88155746459961,165.68167114257812,,,,,
WDPOP0025C9,PH063022110,2011-01-01,Y,9673.814453125,322.4604817708333,267.9635009765625,189.2237731604143,12.097752571105955,759.1688232421875,,,,,
WDPOP0025CA,PH063022109,2011-01-01,Y,737.1656494140625,43.36268525965073,44.56882095336914,6.425816022999072,33.66397857666016,51.77231216430664,,,,,
WDPOP0025CB,PH063022020,2011-01-01,Y,2106.86376953125,300.9805385044643,276.6907653808594,152.57224021834588,132.0855255126953,579.5146484375,,,,,
WDPOP0025CC,PH063022040,2011-01-01,Y,1993.4703369140625,64.30549473916331,67.92070007324219,29.40299551137008,19.94103240966797,135.07623291015625,,,,,
WDPOP0025CD,PH063022152,2011-01-01,Y,1373.007080078125,13.201991154597357,12.83734130859375,8.33094487583705,1.7634859085083008,29.97854232788086,1704.864501953125,1704.864501953125,0.0,1704.864501953125,1704.864501953125
WDPOP0025CE,PH063022015,2011-01-01,Y,630.8282470703125,42.05521647135416,38.93774032592773,9.933955859445586,28.357934951782227,64.81861114501953,,,,,
WDPOP0025CF,PH063022118,2011-01-01,Y,2108.215087890625,162.17039137620193,27.460430145263672,291.2551162224082,12.81174087524414,1140.413818359375,,,,,
WDPOP0025DD,PH063022176,2011-01-01,Y,1446.340087890625,40.17611355251736,38.26893615722656,8.678652628370195,25.885665893554688,64.20105743408203,4419.052734375,4419.052734375,0.0,4419.052734375,4419.052734375
WDPOP0025DE,PH063022179,2011-01-01,Y,3543.244873046875,22.14528045654297,20.97909927368164,9.506533441829692,5.215257167816162,61.44994735717773,2281.310546875,2281.310546875,499.752197265625,1781.558349609375,2781.062744140625
WDPOP0025DF,PH063022054,2011-01-01,Y,1022.7284545898438,78.67141958383414,54.34055709838867,40.22566575205762,36.56851577758789,160.30690002441406,,,,,
WDPOP0025E0,PH063022092,2011-01-01,Y,921.0529174804688,184.21058349609376,64.63209533691406,203.453816298406,57.154693603515625,585.026611328125,,,,,
WDPOP0025E2,PH063022182,2011-01-01,Y,727.2095947265625,103.8870849609375,98.83240509033205,27.03705358992688,70.50530242919922,144.3168487548828,,,,,
WDPOP0025E3,PH063022167,2011-01-01,Y,1995.9208984375,83.16337076822917,82.87047576904297,30.00835903396208,41.42169952392578,132.76321411132812,,,,,
WDPOP0025E4,PH063022196,2011-01-01,Y,1994.84814453125,51.14995242387821,46.44759368896485,18.404976831621774,27.395830154418945,95.7109375,7395.5859375,7395.5859375,0.0,7395.5859375,7395.5859375
WDPOP0025E5,PH063022038,2011-01-01,Y,3727.08056640625,138.04002097800927,123.4105224609375,73.22808099829375,73.93158721923828,371.0807800292969,13642.0029296875,13642.0029296875,0.0,13642.0029296875,13642.0029296875
WDPOP0025E6,PH063022122,2011-01-01,Y,557.40234375,50.67294034090909,11.351749420166016,55.0872390149669,7.667693138122559,144.57354736328125,,,,,
WDPOP0025E7,PH063022150,2011-01-01,Y,363.2952880859375,33.02684437144887,23.82792854309082,24.104324413855423,15.888492584228516,101.60186004638672,,,,,
WDPOP0025E8,PH063022123,2011-01-01,Y,566.9983520507812,141.7495880126953,164.3375244140625,49.97405529884672,56.36245346069336,181.9608459472656,,,,,
WDPOP0025E9,PH063022077,2011-01-01,Y,2964.5048828125,134.75022194602272,115.05023193359376,80.04872632234252,37.8730354309082,305.9610595703125,,,,,
WDPOP0025EA,PH063022099,2011-01-01,Y,2383.930419921875,91.68963153545673,78.98534393310547,50.22906623053135,35.30665588378906,281.2702941894531,13787.5166015625,13787.5166015625,0.0,13787.5166015625,13787.5166015625
WDPOP0025EB,PH063022183,2011-01-01,Y,6569.1435546875,46.589670600620565,27.93743705749512,50.20371033069517,4.000268459320068,202.4076385498047,4916.1943359375,4916.1943359375,430.3034667969442,4485.890625,5346.49755859375
WDPOP0025ED,PH063022114,2011-01-01,Y,3255.79052734375,47.185369961503625,45.10514450073242,31.18699193214548,4.903835296630859,138.4590301513672,3929.455322265625,3929.455322265625,0.0,3929.455322265625,3929.455322265625
WDPOP0025EE,PH063022158,2011-01-01,Y,1974.6751708984373,78.9870068359375,91.27696990966795,32.43786796417658,34.00347137451172,144.6953582763672,,,,,
WDPOP0025EF,PH063022164,2011-01-01,Y,2377.736328125,56.61276971726191,54.1026725769043,19.264593770469407,26.60285758972168,94.94127655029295,,,,,
WDPOP0025F0,PH063022095,2011-01-01,Y,2644.44384765625,176.29625651041667,211.53749084472656,67.50455866089699,50.06438446044922,252.29367065429688,,,,,
WDPOP0025F1,PH063022144,2011-01-01,Y,2402.5693359375,15.911055204884104,14.022418022155762,14.448888213731845,1.4756267070770264,60.72819900512695,1599.9462890625,1599.9462890625,0.0,1599.9462890625,1599.9462890625
WDPOP0025F2,PH063022194,2011-01-01,Y,4153.30078125,72.86492598684211,72.00247955322266,37.25482077263302,18.605363845825195,148.21188354492188,,,,,
WDPOP0025F3,PH063022029,2011-01-01,Y,2184.96630859375,72.83221028645833,40.16802978515625,62.474625262972815,27.51691246032715,241.13478088378903,,,,,
WDPOP0025F4,PH063022035,2011-01-01,Y,1445.73828125,206.53404017857144,235.69635009765625,54.18035019359953,118.30895233154295,258.7541198730469,,,,,
WDPOP0025F5,PH063022134,2011-01-01,Y,2079.107666015625,99.005126953125,78.37969970703125,38.32230498334811,43.543434143066406,164.92474365234375,8369.767578125,8369.767578125,0.0,8369.767578125,8369.767578125
WDPOP0025F6,PH063022160,2011-01-01,Y,5231.61669921875,28.432699452275816,20.82655143737793,20.641753479066868,4.550552845001221,164.41868591308594,2655.267578125,2655.267578125,559.1712646484508,2096.09619140625,3214.438720703125
WDPOP0025F7,PH063022085,2011-01-01,Y,161.82278442382812,26.97046407063802,27.19470596313477,12.22038197450792,12.109505653381348,47.087772369384766,,,,,
WDPOP0025F8,PH063022132,2011-01-01,Y,1946.71923828125,69.52568708147321,64.21653747558594,33.10082436507887,17.695070266723633,135.9338836669922,,,,,
WDPOP0025F9,PH063022197,2011-01-01,Y,912.0970458984376,304.0323486328125,305.2284240722656,18.13990565288337,281.2417297363281,325.6269226074219,,,,,
WDPOP0026D9,PH063022041,2011-01-01,Y,6407.3095703125,51.2584765625,43.1716194152832,26.529602110115988,16.436248779296875,156.20216369628906,5663.53955078125,5663.53955078125,0.0,5663.53955078125,5663.53955078125
WDPOP0026DA,PH063022154,2011-01-01,Y,559.3377685546875,111.8675537109375,110.3813018798828,34.83288600060175,64.3211898803711,172.16015625,,,,,
WDPOP0026DB,PH063022097,2011-01-01,Y,485.93170166015625,121.48292541503906,126.76220703125,50.01533310282542,59.6954345703125,172.7118377685547,,,,,
WDPOP0026DC,PH063022080,2011-01-01,Y,645.0972290039062,92.15674700055804,90.3147430419922,9.49115984209411,74.92529296875,107.99830627441406,12529.0849609375,12529.0849609375,0.0,12529.0849609375,12529.0849609375
WDPOP0026DD,PH063022033,2011-01-01,Y,1058.28515625,15.337466032608695,11.583420753479004,9.311779444422848,3.311362028121948,34.53489303588867,,,,,
WDPOP0026DE,PH063022064,2011-01-01,Y,3064.33544921875,28.90882499262972,17.657176971435547,25.67606780762985,5.593108654022217,93.31304931640624,2808.892578125,2808.892578125,0.0,2808.892578125,2808.892578125
WDPOP0026DF,PH063022189,2011-01-01,Y,1079.0301513671875,77.07358224051339,93.57389831542967,39.088220769657376,23.374698638916016,135.2171173095703,,,,,
WDPOP0026E0,PH063022178,2011-01-01,Y,3482.58984375,51.978952891791046,49.54758834838867,18.515799029385946,15.923312187194824,93.8383560180664,5777.060546875,5777.060546875,0.0,5777.060546875,5777.060546875
WDPOP0026E1,PH063022081,2011-01-01,Y,195.32009887695312,39.06401977539063,18.667993545532227,34.71903446643295,16.519855499267578,107.14764404296876,,,,,
WDPOP0026E2,PH063022084,2011-01-01,Y,3180.85400390625,132.53558349609375,136.06985473632812,37.767048895713394,20.01482009887696,198.0459442138672,15659.2421875,15659.2421875,0.0,15659.2421875,15659.2421875
WDPOP0026F0,PH063022186,2011-01-01,Y,629.3775634765625,125.8755126953125,111.7302474975586,71.67124000719623,24.15977478027344,207.11572265625,,,,,
WDPOP0026F1,PH063022161,2011-01-01,Y,510.8929443359375,85.14882405598958,84.84053039550781,9.209865328840552,70.35437774658203,96.22645568847656,,,,,
WDPOP0026F2,PH063022023,2011-01-01,Y,1574.5435791015625,35.78508134321733,35.03089141845703,9.819887923784488,13.49265956878662,54.32747650146485,5115.9375,5115.9375,0.0,5115.9375,5115.9375
WDPOP0026F3,PH063022060,2011-01-01,Y,2685.09033203125,36.78205934289384,36.58477020263672,11.666333818503675,18.4071102142334,63.25605392456055,3694.4296875,3694.4296875,2263.381408691407,1431.0482177734375,5957.81103515625
WDPOP002701,PH063022069,2011-01-01,Y,1084.9984130859375,180.83306884765625,151.078369140625,75.60145171880896,80.81908416748047,283.77227783203125,,,,,
WDPOP002702,PH063022168,2011-01-01,Y,3933.10205078125,32.50497562629132,29.58962631225586,12.510772023460438,14.038331985473633,63.66936492919922,,,,,
WDPOP002703,PH063022045,2011-01-01,Y,499.95013427734375,166.6500447591146,161.84263610839844,8.56611016696564,159.42391967773438,178.68360900878906,,,,,
WDPOP002704,PH063022188,2011-01-01,Y,3740.00537109375,133.57162039620536,117.7664794921875,48.56438459009518,84.38677978515625,261.4146423339844,,,,,
WDPOP002705,PH063022071,2011-01-01,Y,1760.704833984375,160.06407581676137,149.8232421875,36.72799871609721,105.77841186523438,228.5451812744141,,,,,
WDPOP002706,PH063022115,2011-01-01,Y,3236.890625,24.70908874045801,22.451622009277344,12.46267128515515,7.580114841461182,98.66497802734376,2674.4609375,2674.4609375,411.70654296875,2262.75439453125,3086.16748046875
WDPOP002707,PH063022177,2011-01-01,Y,4662.83544921875,10.76867309288395,8.435257911682129,7.849918823320943,3.0217676162719727,51.12444686889648,1376.46240234375,1362.456787109375,196.5009682723577,1131.078369140625,1649.8575439453125
WDPOP002708,PH063022043,2011-01-01,Y,912.4134521484376,130.34477887834822,143.9373779296875,51.009877516963016,27.68760871887207,204.4525451660156,,,,,
WDPOP002709,PH063022011,2011-01-01,Y,3907.33740234375,16.988423488451087,14.240086555480955,7.423821383953935,5.402843475341797,34.0791130065918,1861.211669921875,1861.211669921875,481.8645629882851,1379.3470458984375,2343.076171875
WDPOP00270A,PH063022181,2011-01-01,Y,514.2367553710938,64.27959442138672,68.55924224853516,15.791187194591878,43.493350982666016,86.01006317138672,,,,,
WDPOP00270B,PH063022159,2011-01-01,Y,977.4151000976562,122.17688751220705,132.430419921875,29.55642698953659,44.24852752685547,138.24061584472656,,,,,
WDPOP00270C,PH063022169,2011-01-01,Y,1436.68896484375,102.62064034598214,119.24305725097656,46.9595362893382,47.157657623291016,162.78298950195312,,,,,
WDPOP002720,PH063022137,2011-01-01,Y,2812.10546875,703.0263671875,686.8362426757812,74.90868813148302,616.796875,821.635986328125,,,,,
WDPOP002721,PH063022126,2011-01-01,Y,4372.59228515625,1093.1480712890625,976.4323120117188,842.703865500292,29.58823776245117,2390.138916015625,,,,,
WDPOP002722,PH063022001,2011-01-01,Y,1960.892333984375,30.167574368990383,31.22338485717773,6.993391668636948,13.911375999450684,46.18001937866211,3506.71240234375,3506.71240234375,0.0,3506.71240234375,3506.71240234375
WDPOP002723,PH063022025,2011-01-01,Y,1306.7548828125,33.50653545673077,31.221755981445312,19.964699701022585,12.273164749145508,145.67849731445312,11462.111328125,11462.111328125,0.0,11462.111328125,11462.111328125
WDPOP002724,PH063022022,2011-01-01,Y,2368.03564453125,592.0089111328125,582.8995361328125,62.5341560239666,513.7703857421875,688.4663696289062,,,,,
WDPOP002725,PH063022201,2011-01-01,Y,4075.7138671875,36.39030238560268,35.875579833984375,19.047317597508894,8.164401054382324,120.10166931152344,9584.7587890625,9584.7587890625,0.0,9584.7587890625,9584.7587890625
WDPOP002726,PH063022156,2011-01-01,Y,5693.900390625,149.83948396381578,150.21563720703125,34.53582565420016,94.57471466064452,236.1427459716797,18795.05078125,18795.05078125,0.0,18795.05078125,18795.05078125
WDPOP002736,PH063022005,2011-01-01,Y,2810.1123046875,255.4647549715909,199.92367553710932,179.72473173842445,133.76315307617188,737.0303344726562,,,,,
WDPOP002745,PH063022021,2011-01-01,Y,4853.35302734375,112.8686750545058,115.17733764648438,65.81976182081893,27.295482635498047,225.512451171875,7813.9287109375,7813.9287109375,0.0,7813.9287109375,7813.9287109375
WDPOP002746,PH063022171,2011-01-01,Y,7384.37353515625,32.530279890556166,34.36814498901367,14.73964044113074,5.487954616546631,83.55948638916016,3086.771240234375,3086.771240234375,0.0,3086.771240234375,3086.771240234375
WDPOP002762,PH063022106,2011-01-01,Y,3105.3525390625,94.10159209280305,89.00314331054688,26.697866409536896,58.89751815795898,163.01132202148438,,,,,
WDPOP002763,PH063022073,2011-01-01,Y,3065.2998046875,204.3533203125,193.63624572753903,98.31761542935256,90.0951690673828,412.8844909667969,,,,,
WDPOP002764,PH063022157,2011-01-01,Y,1213.630615234375,63.87529553865132,51.6470832824707,24.282376041735816,35.6678581237793,129.976318359375,,,,,
WDPOP002765,PH063022093,2011-01-01,Y,327.61114501953125,65.52222900390625,63.06859970092773,12.154956292565084,48.54266357421875,86.2484359741211,,,,,
WDPOP002766,PH063022170,2011-01-01,Y,459.3181762695313,65.61688232421875,58.683326721191406,13.436594271697745,51.422508239746094,85.75650024414062,,,,,
WDPOP002767,PH063022062,2011-01-01,Y,564.6034545898438,141.15086364746094,151.45492553710938,28.72757697260064,93.01680755615234,168.67677307128906,,,,,
WDPOP002768,PH063022121,2011-01-01,Y,5049.30859375,136.4677998310811,123.95895385742188,57.01328714654976,48.63786697387695,310.84844970703125,18738.2421875,18738.2421875,0.0,18738.2421875,18738.2421875
WDPOP002769,PH063022117,2011-01-01,Y,2301.366455078125,37.11881379158266,37.38951110839844,10.862078046859107,20.204574584960938,72.92789459228516,4660.09716796875,4660.09716796875,0.0,4660.09716796875,4660.09716796875
WDPOP00276A,PH063022139,2011-01-01,Y,626.9984130859375,78.37480163574219,86.40336608886719,16.818917943359004,48.80815124511719,94.79835510253906,,,,,
WDPOP00276B,PH063022091,2011-01-01,Y,487.6609497070313,81.27682495117188,77.15254211425781,26.206083557046224,48.70760726928711,131.188232421875,,,,,
WDPOP00276C,PH063022124,2011-01-01,Y,5455.4951171875,188.1205212823276,200.1689910888672,109.0700799000588,17.719160079956055,368.0697021484375,,,,,
WDPOP00276D,PH063022094,2011-01-01,Y,7721.9326171875,52.8899494327911,31.907848358154297,54.55896490615725,9.910561561584473,301.3191223144531,6557.7021484375,6557.7021484375,0.0,6557.7021484375,6557.7021484375
WDPOP002799,PH063022163,2011-01-01,Y,2912.520263671875,182.0325164794922,167.23883056640625,120.08290777350618,20.12377166748047,425.6753234863281,,,,,
WDPOP00279A,PH063022036,2011-01-01,Y,1329.401123046875,53.176044921875,42.1873893737793,27.978490817791336,27.194360733032227,124.4728775024414,,,,,
WDPOP00279B,PH063022004,2011-01-01,Y,4290.55712890625,36.05510192358193,33.316776275634766,13.898491616544687,14.93738079071045,72.38426971435547,,,,,
WDPOP00279C,PH063022103,2011-01-01,Y,2374.45947265625,71.9533173532197,74.18197631835938,27.411512011797942,22.95011711120605,124.70423889160156,11328.1611328125,11328.1611328125,0.0,11328.1611328125,11328.1611328125
WDPOP00279D,PH063022133,2011-01-01,Y,743.0909423828125,123.84849039713542,127.9723892211914,15.617881400121064,91.4058074951172,139.45559692382812,,,,,
WDPOP00279E,PH063022198,2011-01-01,Y,620.2128295898438,41.34752197265625,43.0832633972168,11.81260676831278,14.10410499572754,61.07241439819336,,,,,
WDPOP00279F,PH063022070,2011-01-01,Y,376.1447143554688,26.8674795968192,29.315284729003903,12.283376701334811,8.575278282165527,43.811317443847656,,,,,
WDPOP0027A0,PH063022072,2011-01-01,Y,4152.357421875,12.582901278409093,7.1151533126831055,23.751325503955584,0.8275251984596252,255.1915435791016,2636.1183268229165,1218.3668212890625,2443.4529460456456,615.8590698242188,6074.12939453125
WDPOP0027A1,PH063022067,2011-01-01,Y,2266.481689453125,8.818994900595817,8.79798698425293,5.42813357104049,0.7462552785873413,24.123804092407227,929.6603190104166,1086.6943359375,414.1207195408824,362.5235900878906,1339.762939453125
WDPOP0027A2,PH063022044,2011-01-01,Y,1867.47021484375,186.747021484375,189.988037109375,51.95994491162078,93.72962951660156,249.13807678222656,,,,,
WDPOP0027A3,PH063022107,2011-01-01,Y,880.0485229492188,110.00606536865234,18.442502975463867,149.4674415489867,8.94885540008545,378.75775146484375,,,,,
WDPOP0027A5,PH063022031,2011-01-01,Y,3392.75341796875,99.786865234375,89.92193603515625,45.78967243349516,38.32698822021485,207.8868560791016,,,,,
WDPOP0027A6,PH063022192,2011-01-01,Y,1523.943115234375,126.99525960286458,112.05362701416016,60.904252952128594,34.107086181640625,239.8927154541016,17814.8203125,17814.8203125,0.0,17814.8203125,17814.8203125
