uuid,adm4_pcode,date,freq,osm_wetland_nearest,osm_reservoir_nearest,osm_water_nearest,osm_riverbank_nearest,osm_dock_nearest,osm_river_nearest,osm_stream_nearest,osm_canal_nearest,osm_drain_nearest
OSMWB000EFE,PH063022077,2015-01-01,Y,1095.061965734789,10000.0,333.9317713650408,678.5465028582911,5566.270531610218,0.0,1006.0345760360204,1580.4857186137335,7389.726469056121
OSMWB000EFF,PH063022123,2015-01-01,Y,1035.0523333253957,10000.0,802.4794456322296,628.0044447002861,4098.139484376392,710.9652238781,1718.6909876202951,1859.211695777032,10000.0
OSMWB000F00,PH063022150,2015-01-01,Y,54.2916000807763,10000.0,253.2121757918934,84.57902189354677,5198.0873276607845,153.5954049041267,2330.5415555295986,773.7730717427788,9932.792660260871
OSMWB000F01,PH063022122,2015-01-01,Y,1469.6987038572197,10000.0,357.1258110242703,151.99819943234232,3335.6043459317134,230.77637755725843,1212.903806893712,2372.499642270408,9886.623908754147
OSMWB000F02,PH063022038,2015-01-01,Y,1716.9882978968594,10000.0,425.360467876457,0.0,2469.203933559154,0.0,345.1085353186596,2829.100346498919,9200.1685579057
OSMWB000F03,PH063022196,2015-01-01,Y,1911.4971845761324,10000.0,722.1888074625386,1520.8033625425803,8343.300333793526,774.744394147757,584.0496884349922,2089.207757532899,9414.422846590827
OSMWB000F04,PH063022167,2015-01-01,Y,8.497784592659956,10000.0,182.7399481259721,0.0,8350.564678042076,1138.2429761252115,3181.3362455053566,4375.991557898684,10000.0
OSMWB000F05,PH063022182,2015-01-01,Y,2136.630328245887,10000.0,1297.454863747308,851.4488231713035,7228.584029316855,24.27771634539781,830.9631872254569,1340.4255386947605,8192.723914545108
OSMWB000F8D,PH063022034,2015-01-01,Y,2164.203045283244,10000.0,1252.4387387319082,856.4463711111578,7131.7958112654405,89.56136547752105,1100.7767380789196,1410.8402383788257,8098.452667180281
OSMWB000F8E,PH063022074,2015-01-01,Y,622.7560680739342,10000.0,849.5984016042435,516.4147757218773,4683.560006010853,561.2866761583601,2086.0570515887284,1294.1963609492311,10000.0
OSMWB000F8F,PH063022014,2015-01-01,Y,841.7557110448579,10000.0,77.60515903891267,397.78056875706585,4199.640358976131,477.1181929445028,261.96895703885457,1973.201976782106,8123.579795357049
OSMWB000F90,PH063022030,2015-01-01,Y,1576.397452766698,10000.0,0.0,382.6473881203791,8342.373697891746,0.0,1592.0343822967088,2311.646231053533,9605.91779894147
OSMWB000F91,PH063022024,2015-01-01,Y,2501.710173987636,9515.697342361836,1078.4264454299766,0.0,8162.273685081179,0.0,1557.733250483703,1208.9102646191118,4247.692764886345
OSMWB000F92,PH063022199,2015-01-01,Y,887.014568652779,10000.0,613.4733815624692,0.0,5272.811931910709,0.0,0.0,2899.23856394104,6001.198500766373
OSMWB000F93,PH063022175,2015-01-01,Y,2161.638305325414,10000.0,1405.6186155237876,1218.9593537297828,6873.652864847481,0.0,717.4629028757353,1818.844415037224,6456.12740514982
OSMWB000F94,PH063022119,2015-01-01,Y,43.21226219900307,10000.0,0.0,0.0,6741.081668502776,0.0,3055.671638791524,1541.802033928092,10000.0
OSMWB000F95,PH063022112,2015-01-01,Y,992.2432637183311,10000.0,135.44398898689678,0.0,5981.079388087032,0.0,1971.835119734196,460.9345041103382,8154.931474509227
OSMWB000F96,PH063022048,2015-01-01,Y,0.0,10000.0,0.0,0.0,7769.376281947785,0.0,3243.548021899337,3481.663579563091,10000.0
OSMWB000F97,PH063022018,2015-01-01,Y,1974.7650050972584,10000.0,1151.3375663259055,933.199296349204,6806.932493607174,0.3755185727664117,1181.9909414676367,1534.016160963492,7406.252976377695
OSMWB000F98,PH063022068,2015-01-01,Y,57.27441861414451,10000.0,0.0,0.0,6038.954257844739,0.0,359.897871780378,2993.6633384519,3971.019414741508
OSMWB000F99,PH063022108,2015-01-01,Y,2747.9032447918285,10000.0,1862.2394240861936,1501.4879036019554,7620.602176993534,115.6054530424104,863.856622347888,2060.515584198773,7558.440748947882
OSMWB000F9A,PH063022125,2015-01-01,Y,1053.1740115840146,10000.0,1180.9801858014646,796.8627320168102,4410.668350915051,1001.3821187247422,2094.700881623162,1765.9426693178716,10000.0
OSMWB000F9B,PH063022174,2015-01-01,Y,0.0,10000.0,0.0,0.0,5492.55096652166,0.0,2735.5299618074155,556.8591897318008,10000.0
OSMWB000F9C,PH063022105,2015-01-01,Y,1883.8058090886325,10000.0,0.0,197.4643234793724,2972.180388433105,283.1108965310128,0.0,3104.151032988977,8376.880063730163
OSMWB000F9D,PH063022098,2015-01-01,Y,2939.9418268886425,9910.309107573716,1526.4721449741708,130.63194089662124,8204.00254655465,166.68034141353073,2018.9095675461488,1504.428945592825,5329.503843655395
OSMWB000F9E,PH063022053,2015-01-01,Y,356.12062075144,10000.0,166.49983364034324,385.7914038825144,5449.832526475633,456.0571000492052,2745.680916107545,1063.848284295224,10000.0
OSMWB000F9F,PH063022010,2015-01-01,Y,1468.2864544945014,10000.0,63.37393314857581,0.0,6740.769935070096,0.0,984.6067656099252,2122.4062630527374,3976.3777529547647
OSMWB000FA0,PH063022116,2015-01-01,Y,1097.8725850418705,10000.0,331.31093878505305,141.22177189775215,3761.1259589727647,221.7804323950038,1245.5142821231163,1955.9751409462988,9808.873915091855
OSMWB000FA1,PH063022079,2015-01-01,Y,516.3434023429612,10000.0,226.1020001835312,110.10135308666176,5979.500950295927,600.2756436343655,3488.483863760684,1415.253646475936,10000.0
OSMWB000FA2,PH063022055,2015-01-01,Y,568.5010117249145,10000.0,694.3921046533925,488.5544901237778,4920.227244457643,535.793444022526,2244.3757065957507,1249.4711007998678,10000.0
OSMWB000FA3,PH063022042,2015-01-01,Y,51.5988454256003,10000.0,403.3140131440208,0.0,4192.109417234253,0.0,1158.961053398686,1176.7390252100654,8851.665302343652
OSMWB000FA4,PH063022127,2015-01-01,Y,2244.212052132709,10000.0,1139.311507444118,1908.573941870949,8341.543233119375,308.7983005377157,226.4711903229808,2094.6369561842976,8939.774231995118
OSMWB000FA5,PH063022187,2015-01-01,Y,4696.94719174357,9409.242422384305,703.3625988397562,1284.3712793223735,9963.971834188773,0.0,0.0,2230.547810827517,7061.280245462699
OSMWB000FA6,PH063022063,2015-01-01,Y,987.4703640989876,10000.0,130.31764342306218,388.0096118539098,5268.240350811018,1.454617304235829,938.0141253299256,1646.6675955559297,7482.79130406836
OSMWB000FA7,PH063022148,2015-01-01,Y,39.08761157246144,10000.0,730.923721308823,0.0,4577.288737050412,2.0872870430532062,1629.3264982595888,934.6886919784578,9249.192379160631
OSMWB000FA8,PH063022155,2015-01-01,Y,428.1876040952479,10000.0,0.0,0.0,8564.576514966071,0.0,2551.656725649504,3591.969914392781,10000.0
OSMWB000FA9,PH063022165,2015-01-01,Y,1865.0282646471835,10000.0,1441.2618334925062,1121.608118778615,7529.545451562216,0.0,0.0,1330.9074512716336,8552.279727825515
OSMWB000FAA,PH063022032,2015-01-01,Y,16.02838408526774,10000.0,0.0,0.0,6220.065915450115,1100.4235767943806,4301.2422392207845,2507.390735146342,10000.0
OSMWB000FAB,PH063022012,2015-01-01,Y,1048.0093823629531,10000.0,192.8017648992016,0.0,4496.868433479696,0.0,375.5813412749256,2230.820511574334,6985.365571889304
OSMWB000FAC,PH063022131,2015-01-01,Y,145.5171888392782,10000.0,179.86307459046364,0.0,4003.884721863036,0.0,960.881103267282,1351.0963639193246,8762.84289550113
OSMWB000FAD,PH063022102,2015-01-01,Y,957.6409776278856,10000.0,328.2021850204066,141.22177189775215,3864.814308921108,222.6671548211341,1245.4893615397175,1854.449883794873,9699.473696701774
OSMWB000FAE,PH063022172,2015-01-01,Y,994.5801888474098,10000.0,17.779313658680064,0.0,5367.073998531184,1037.392112471361,3234.364748901637,1683.0219528420034,10000.0
OSMWB00101D,PH063022008,2015-01-01,Y,172.01884966345244,10000.0,97.19518651170226,195.06458588212425,6617.670513675256,259.4415989916355,3312.775870155167,1625.538478844884,10000.0
OSMWB00101E,PH063022078,2015-01-01,Y,2002.9083939545776,10000.0,1249.6353816408953,817.074514122222,7218.27463249387,0.0,807.2779569999116,1249.6744827176858,8429.780286543
OSMWB00101F,PH063022193,2015-01-01,Y,908.72907689664,10000.0,122.5678027000481,0.0,3939.056233957817,9.862821992233409,978.1869825415802,1851.5872558917767,9436.208941435065
OSMWB001020,PH063022006,2015-01-01,Y,2444.283524236137,10000.0,1559.121305369562,1210.1726622312806,7334.210605064369,263.6288223939577,591.7649622411624,1784.4230947806104,7774.99684685501
OSMWB001021,PH063022016,2015-01-01,Y,1214.7747857671247,10000.0,197.27576418772392,0.0,5958.257858089105,0.0,218.76842160159,3005.000635487435,5475.153106588874
OSMWB001022,PH063022026,2015-01-01,Y,1818.774563204688,8346.044264771253,0.0,1760.773063845268,9748.292986284525,1800.7942361207213,0.0,550.8576032265454,2040.402713519513
OSMWB001023,PH063022028,2015-01-01,Y,2051.8969788160875,10000.0,1140.068690280789,749.7331798401269,7023.755173388083,0.0,1134.545757414931,1315.2870835241094,7943.716173535682
OSMWB001024,PH063022140,2015-01-01,Y,846.9537467132672,10000.0,713.8031873875087,558.357986703627,4185.093300245881,625.335999159413,1602.2579116043255,1697.142351745874,9930.423946752418
OSMWB001025,PH063022113,2015-01-01,Y,1352.2697588233457,10000.0,144.44814461543922,0.0,3434.286371537933,9.4919260626077,540.4131373124013,2397.679838449216,9292.318239765464
OSMWB001026,PH063022191,2015-01-01,Y,938.6148354050722,10000.0,0.0,0.0,5841.535738294784,1027.1441948946092,3519.9918262481688,1766.7616450093155,10000.0
OSMWB001027,PH063022047,2015-01-01,Y,1028.469703452406,10000.0,0.0,112.25338601360411,3815.673955804793,192.6076171734915,0.0,2243.3967673571897,7909.462076851904
OSMWB001028,PH063022136,2015-01-01,Y,1230.1837737459432,10000.0,909.7111588602202,721.4833701311985,4039.3900692648126,800.5639196382386,1825.826334563509,2051.0557964078707,10000.0
OSMWB001029,PH063022096,2015-01-01,Y,904.5075725997066,10000.0,179.74422890946667,142.1106931295559,4486.252866823658,148.53413170973704,460.5587841544785,1800.843645251084,7581.818374016878
OSMWB00102A,PH063022089,2015-01-01,Y,1249.9691864237057,10000.0,190.94743194377045,0.0,3432.7369703751,0.0,171.13435795513806,2448.0205298157884,8878.499313460647
OSMWB00102B,PH063022100,2015-01-01,Y,498.6970525058022,10000.0,141.03673771031228,196.1827430421523,4708.548655085123,280.48524199226205,882.3042516553289,1437.4761365101594,8241.017657210445
OSMWB00102C,PH063022090,2015-01-01,Y,539.4723620580638,10000.0,870.2882621753763,474.21362261614655,4429.545828261716,504.9979361625653,1689.616048901168,1387.8891406974255,9808.577535998167
OSMWB00102D,PH063022003,2015-01-01,Y,519.2132283480098,10000.0,354.99639622903726,103.99174529274808,4487.466933538475,191.3213937328868,674.7382010684781,1686.7356381160737,8250.233490411567
OSMWB00102E,PH063022195,2015-01-01,Y,1548.4691396114854,10000.0,251.86815798304303,60.73142472547837,2999.0182989537766,130.2382665127401,613.9937880879386,2537.7526306917307,9372.399063544965
OSMWB00102F,PH063022104,2015-01-01,Y,499.3784293421228,10000.0,654.1182495279239,440.4368603531613,4965.509346898543,482.90187689436544,2191.528863425091,1190.8221736552582,10000.0
OSMWB001030,PH063022051,2015-01-01,Y,2763.2363563942863,10000.0,1951.248926755016,1876.6205137788404,8298.287341319705,0.0,0.0,2214.7978752561417,8287.10044098334
OSMWB001031,PH063022065,2015-01-01,Y,591.2661981955305,10000.0,107.06560558932595,0.0,6002.6489500117,692.1694907333163,3643.599970670407,1711.4859770542837,10000.0
OSMWB001032,PH063022128,2015-01-01,Y,2104.536584744334,10000.0,1104.4052242129912,1622.10842541363,8016.085943739466,307.5566008712315,318.8999109251088,1770.072824134348,8899.294594218147
OSMWB001033,PH063022076,2015-01-01,Y,1314.3230033031998,10000.0,555.3542925605005,573.4234693965864,6069.669593732455,292.48488678034784,1670.6054705975089,1094.2934304753603,7798.346265775315
OSMWB001034,PH063022056,2015-01-01,Y,2500.3083910197743,10000.0,1589.1538365885294,1183.6901382589815,7454.454648030266,356.7765265744183,664.283935693837,1711.9088155674683,7906.464494329988
OSMWB001035,PH063022019,2015-01-01,Y,1308.616126186468,10000.0,32.22727634541867,0.0,7753.654591549218,31.10889030168161,1086.6274259896925,1790.783421038881,2005.72112260302
OSMWB001036,PH063022129,2015-01-01,Y,363.0442845325133,10000.0,250.70471258429583,362.7934494262429,6124.564960747825,424.5178311248861,3322.119120946477,1311.7704874316842,10000.0
OSMWB001037,PH063022173,2015-01-01,Y,389.8079307178831,10000.0,0.0,0.0,6951.948788334448,0.0,3086.973867131314,1861.1961837944684,10000.0
OSMWB001038,PH063022087,2015-01-01,Y,1245.282366264298,10000.0,1.528447405141862,0.0,2516.1604736529057,0.0,0.0,2465.45279716869,8444.869799548278
OSMWB001039,PH063022101,2015-01-01,Y,588.1949644225582,10000.0,243.1306506794032,482.3451871932168,5341.413077491612,394.7854956343724,1480.1438044375654,1147.4904671342188,7907.431662637463
OSMWB00103A,PH063022086,2015-01-01,Y,2122.649091319483,7230.258048519329,0.0,511.8383187988178,10000.0,544.2381248048557,0.0,0.0,3560.4952305058014
OSMWB00103B,PH063022050,2015-01-01,Y,2538.0035209979083,10000.0,1976.218157584975,1564.2416068733098,7931.154389616924,0.0,8.817651874916187,1929.4573872791336,8022.795287485207
OSMWB0010AA,PH063022200,2015-01-01,Y,834.8625599228512,10000.0,894.8227717159349,739.752354990168,4336.431486355212,796.6885460392897,1782.733233814051,1637.172582955559,10000.0
OSMWB0010AB,PH063022135,2015-01-01,Y,2989.1725544294827,10000.0,1681.4406815570942,799.6608355516198,7772.735233627218,651.0194505458549,1618.2248815091843,2145.4619718383133,5686.795917143017
OSMWB0010AC,PH063022017,2015-01-01,Y,760.3751443618798,10000.0,398.4489921370709,0.0,4592.860898426791,907.288544824145,2352.681133731544,1483.2694169815982,10000.0
OSMWB0010AD,PH063022120,2015-01-01,Y,1446.7280634516785,10000.0,210.6658440696001,1028.2971424896632,8113.503195582964,610.2399771333635,1388.6430770659354,1880.4500801784536,10000.0
OSMWB0010AE,PH063022007,2015-01-01,Y,1086.850938420912,10000.0,106.4892103930222,0.0,3629.767995915105,14.412599214824326,995.7838998242426,2026.781945615024,9501.671802420116
OSMWB0010AF,PH063022192,2015-01-01,Y,445.6773370085139,10000.0,278.2280070733004,302.68971282831,5445.058002304042,576.7540346848181,2801.967895230688,1154.7785077831657,10000.0
OSMWB0010B0,PH063022049,2015-01-01,Y,2581.2363729120902,10000.0,1039.690137861463,2152.4556987317574,8570.990374388864,348.51788916593574,0.0,2321.28789374915,8256.978360961139
OSMWB0010B1,PH063022031,2015-01-01,Y,11.494563786477546,10000.0,598.0107806815923,0.0,7491.017198651841,1075.1238017821424,3795.4510277660247,3739.895466690216,10000.0
OSMWB0010B2,PH063022107,2015-01-01,Y,1350.0924125126585,10000.0,355.4681354790842,150.3487078711016,3614.945364792032,230.7869179371761,1239.0811488374009,2218.8424826138657,9873.594074061595
OSMWB0010B3,PH063022044,2015-01-01,Y,2475.429109121746,10000.0,1600.6784560218628,1267.903983885355,7324.262118016638,5.26536362777653,1081.598300760241,1849.575788320436,7390.988637157544
OSMWB0010B4,PH063022067,2015-01-01,Y,3051.2572005935995,9604.37266394554,144.25353222073235,1651.9664611281576,9623.124886898024,0.0,80.47731439290811,3038.567425068798,7756.010843845509
OSMWB0010B5,PH063022072,2015-01-01,Y,0.0,10000.0,0.0,0.0,3674.612186886397,0.0,0.0,3143.238519796841,4310.706394805319
OSMWB0010B6,PH063022070,2015-01-01,Y,0.0,10000.0,261.9358986512947,0.0,5042.76435215534,0.0,1972.223455378524,546.0159837916608,9597.0178922984
OSMWB0010B7,PH063022198,2015-01-01,Y,0.0,10000.0,466.91992368583067,0.0,4897.638205808069,1.3476249572764454,1294.7739514351535,929.3590973948136,8583.27964472362
OSMWB0010B8,PH063022133,2015-01-01,Y,643.3729232391415,10000.0,415.00375079537866,127.08297394316617,4076.054636366872,199.49905188522075,603.6475239004652,1863.328244887664,8631.863845544744
OSMWB0010B9,PH063022103,2015-01-01,Y,517.4114147552256,10000.0,0.0,0.0,5532.216830621588,0.0,1695.078093860952,372.7061125157307,8242.725445320137
OSMWB0010BA,PH063022004,2015-01-01,Y,284.6925447674896,10000.0,0.0,0.0,7163.6640251071285,97.08874196054524,1275.6361757857353,1137.0926041925445,9538.551310627832
OSMWB0010BB,PH063022036,2015-01-01,Y,4.354046380829126,10000.0,75.52339533294739,0.0,6431.4790521513605,924.854045547558,3991.791588040304,2175.710396644616,10000.0
OSMWB0010BC,PH063022163,2015-01-01,Y,1587.9367016877648,10000.0,668.3984074614832,267.43842041036004,6600.801457051322,0.0,1322.9780835267943,859.8547243212927,7950.928975507577
OSMWB0010BD,PH063022009,2015-01-01,Y,1518.4233461610238,10000.0,611.9047561271517,181.7211105496961,6613.645357822914,0.0,1124.7095498738547,674.5410890095162,8205.215247135964
OSMWB0010BE,PH063022166,2015-01-01,Y,1124.203658769046,10000.0,0.0,141.3421069483846,9904.169915881856,0.0,1090.097839955796,5134.317759563831,10000.0
OSMWB0010BF,PH063022151,2015-01-01,Y,2997.892912067189,10000.0,1090.116836178291,1530.76344809118,8067.984098187159,0.0,0.0,2274.303762652933,7020.361121556667
OSMWB0010C0,PH063022046,2015-01-01,Y,602.7337040372231,10000.0,128.27955310162648,196.93381993537648,4603.301538556487,284.40063402473464,635.4840698017124,1613.1854834333142,8043.765646515355
OSMWB0010C1,PH063022061,2015-01-01,Y,1748.739578552084,10000.0,469.6045087182508,273.64664415660536,2801.718363486962,349.4273518049573,1129.811744341981,2679.581427855599,9915.10044036476
OSMWB0010C2,PH063022146,2015-01-01,Y,67.89149626159252,10000.0,672.068072200707,0.0,4416.987982714479,0.0,1375.4708094761136,1084.611220769522,9112.40877746272
OSMWB0010C3,PH063022185,2015-01-01,Y,564.7026172977885,10000.0,499.6299277204669,384.24074906349,5184.853960021054,743.2712542127485,2662.6671124268664,1282.8388456164105,10000.0
OSMWB0010C4,PH063022202,2015-01-01,Y,289.87467990161247,10000.0,297.50265081531904,0.0,4680.283536926107,0.0,882.3042516553289,1320.2742308573042,8441.833500835144
OSMWB0010C5,PH063022088,2015-01-01,Y,372.4410555408624,10000.0,446.70233987939696,0.0,4188.964873994113,0.0,746.2666807490658,1583.922060803274,8594.737244315951
OSMWB0010C6,PH063022057,2015-01-01,Y,979.6078153294892,10000.0,968.383755139071,800.4199595450253,4263.099182937233,879.0825488339883,1879.743833575192,1701.0089696540324,10000.0
OSMWB0010C7,PH063022075,2015-01-01,Y,524.2553742409018,10000.0,849.6054097588517,433.1912309400702,4751.54338104156,475.3614901978715,2031.052038709184,1239.1229096755665,10000.0
OSMWB00113D,PH063022084,2014-01-01,Y,1380.4357570601858,10000.0,600.8547969773733,589.5264736559909,6254.980741435416,123.80016546775298,1566.062465790057,1116.3226027028336,7643.825919822537
OSMWB00113E,PH063022081,2014-01-01,Y,890.1423581423003,10000.0,543.3178400782018,386.96414948898575,4040.0565058827856,453.7547150967426,1431.4636621181576,1772.36215072983,9807.809568919363
OSMWB00113F,PH063022178,2014-01-01,Y,1419.0343913251868,10000.0,665.145148371917,1115.5336034485294,7394.62822907008,356.09861944747786,587.2443323269583,1127.8863096146274,9031.444505473475
OSMWB001140,PH063022189,2014-01-01,Y,139.8177499696033,10000.0,643.2638649786358,52.68056863202389,4841.292688203836,95.55440059749066,1972.223455378524,826.9879980623136,9686.947787845693
OSMWB001141,PH063022064,2014-01-01,Y,2082.9547729866163,10000.0,878.0572052666467,1684.0712616226426,8515.600463299397,580.8248373793956,564.9267220912877,2278.5248488629786,9217.99420652068
OSMWB001142,PH063022033,2014-01-01,Y,3375.598647028143,9353.993282132777,1700.5449345047325,241.88445649267123,9257.039642846656,272.31213477719643,843.5475880753792,798.4517751392285,4217.345547490586
OSMWB001143,PH063022080,2014-01-01,Y,185.5747098743945,10000.0,185.5747098743945,242.5674063846118,6458.858682679667,287.99188246174947,3314.1001565229194,1543.5473638954509,10000.0
OSMWB001144,PH063022097,2014-01-01,Y,1928.03466078732,10000.0,1068.0064250068324,805.9861968631893,6806.932493607174,195.22878668536424,1369.043141172375,1408.5363414915469,7830.167898235915
OSMWB001145,PH063022154,2014-01-01,Y,1197.1488082963108,10000.0,485.4261056126708,530.2453982920852,6074.837545368553,370.4145323833265,1683.2224775820744,1060.928182159083,7892.343301981517
OSMWB001146,PH063022041,2014-01-01,Y,1733.4283545338676,10000.0,1031.4662289097944,441.1760003191821,6316.68076659746,0.0,1088.6488934396823,1752.5349539809165,6073.602508616216
OSMWB001147,PH063022186,2014-01-01,Y,423.0128118809532,10000.0,410.33911646577496,506.261668136492,5128.336455724794,599.3306922135755,2510.46190304303,1146.254745822259,10000.0
OSMWB001148,PH063022161,2014-01-01,Y,2988.4225276852408,10000.0,2100.947018735956,1731.3106023037622,7852.629735695512,0.0,716.7786015248275,2278.2548337340963,7440.306182640345
OSMWB001149,PH063022023,2014-01-01,Y,981.8232353176196,10000.0,0.0,0.0,9825.931386241364,287.08489847918673,1625.114968875565,5232.178864639663,10000.0
OSMWB00114A,PH063022060,2014-01-01,Y,0.0,10000.0,0.0,0.0,7092.507810925078,0.0,3651.0537665143424,2880.921242322181,10000.0
OSMWB00114B,PH063022159,2014-01-01,Y,1339.975035490271,10000.0,794.0268524797222,850.8951605299808,6065.391989906599,7.37874575362301,1384.503004897804,1383.8729362915883,7468.6391720180145
OSMWB00114C,PH063022181,2014-01-01,Y,0.0,10000.0,0.0,0.0,6583.888418000006,0.0,2979.848229298125,1291.2475335469444,10000.0
OSMWB00114D,PH063022011,2014-01-01,Y,2302.1038403033344,9051.265596881893,850.0819216323345,144.07148020838594,8472.568739478753,182.83297824471111,422.87539278248585,255.2743685698188,2929.67325217822
OSMWB00114E,PH063022043,2014-01-01,Y,324.47250394381007,10000.0,469.14674268135946,276.9321485660539,5097.41578134341,330.59657799598875,2247.7182199757303,1023.5758958643976,10000.0
OSMWB00114F,PH063022177,2014-01-01,Y,4110.191339159147,8543.824752768016,0.0,0.0,8776.79030600533,0.0,274.9932856310444,313.8849148909508,5288.616703133498
OSMWB001150,PH063022115,2014-01-01,Y,210.7452831449289,10000.0,0.0,0.0,7097.606489290642,0.0,1964.14525655176,1551.019711884636,10000.0
OSMWB001151,PH063022071,2014-01-01,Y,432.3758274321724,10000.0,343.60329629903123,277.43071770057526,5250.796793843277,597.5511435281973,2700.7520403897684,1146.97886706903,10000.0
OSMWB001152,PH063022188,2014-01-01,Y,1976.879241326259,10000.0,708.7550810866165,150.06228533211504,2396.8155825620915,238.97657738174635,669.3371385937324,3044.4220204620915,9595.964240362404
OSMWB001153,PH063022045,2014-01-01,Y,2058.7768105224304,10000.0,1192.7679459112524,774.0957608336911,7096.05963211036,0.0,1086.7458002703893,1261.4948605034049,8211.634366620712
OSMWB001154,PH063022168,2014-01-01,Y,384.7294695218246,10000.0,0.0,0.0,9127.073256395202,0.0,1060.6867238583693,5054.801458928837,10000.0
OSMWB001155,PH063022069,2014-01-01,Y,522.8527209851238,10000.0,1015.178325551537,436.6959194554751,4555.561124741242,479.4321986284178,1860.6152887158903,1305.1568410175223,9914.00081962238
OSMWB001156,PH063022169,2014-01-01,Y,1715.3740320652294,10000.0,407.1278940651037,223.7619795180552,2746.6759268976343,284.7695766145212,867.6006549239354,2686.696641769267,9708.037509526874
OSMWB0011C6,PH063022124,2014-01-01,Y,1186.2040781152916,10000.0,313.0093631912857,0.0,6263.617651612866,0.0,1672.871402329563,464.3510896930176,8041.332895926962
OSMWB0011C7,PH063022091,2014-01-01,Y,2346.1603974743884,10000.0,1441.900298555122,1058.4693534366304,7286.559836193083,293.15173563072995,920.7885936704828,1613.6281470039823,7891.828017693746
OSMWB0011C8,PH063022139,2014-01-01,Y,356.99863286577505,10000.0,165.14825946996024,208.5230703711468,5084.081209956273,275.94639090528347,1192.8223002150394,1186.0231647217,8238.111148124513
OSMWB0011C9,PH063022117,2014-01-01,Y,106.46858759792366,10000.0,0.0,0.0,6872.768100643781,0.0,3321.2302691711,2232.6475035918693,10000.0
OSMWB0011CA,PH063022121,2014-01-01,Y,1853.8295003582384,10000.0,60.58543850545798,124.40904014878124,2585.0916408562675,206.98331259151948,0.0,3161.643976525299,8325.628731065503
OSMWB0011CB,PH063022062,2014-01-01,Y,835.9310694367382,10000.0,1074.1305212621212,759.8658011477822,4477.195306822344,796.8103751933274,1961.1996985194464,1598.7675964157154,10000.0
OSMWB0011CC,PH063022170,2014-01-01,Y,2775.9265396080336,10000.0,1917.038164542528,1595.4273208834322,7579.797722412029,0.0,1037.887210755921,2176.5533299156737,7350.754911883881
OSMWB0011CD,PH063022093,2014-01-01,Y,3032.052025070648,10000.0,2135.8803076860527,1748.36884291024,7925.1034176885,11.983633247452076,559.4979528478318,2271.171756487828,7646.717275421599
OSMWB0011CE,PH063022157,2014-01-01,Y,428.78777094783015,10000.0,325.21392172340103,364.3105097526708,5264.023243755711,389.0546576595914,1471.4310561089476,1033.136944912211,7908.86964315029
OSMWB0011CF,PH063022073,2014-01-01,Y,744.8262114268764,10000.0,177.6463526511302,0.0,3699.2775107153,0.0,177.04468104346267,1961.482568429902,8591.01242483181
OSMWB0011D0,PH063022106,2014-01-01,Y,1649.9554805019843,10000.0,977.2043249844388,952.650836591816,6367.419741025568,0.0,1506.5052727976858,1501.582771973973,6833.325065011461
OSMWB0011D1,PH063022171,2014-01-01,Y,865.0473775657687,10000.0,0.0,0.0,8181.068540377191,0.0,1890.441909509448,2789.32586216475,10000.0
OSMWB0011D2,PH063022094,2014-01-01,Y,942.8737883895628,10000.0,0.0,82.95828422807982,3109.1427338646777,151.33524726644694,0.0,2472.923518306716,7249.450833563205
OSMWB0011D3,PH063022021,2014-01-01,Y,814.6739787722464,10000.0,23.20338562654615,0.0,5878.978708564748,0.0,1317.2681690893437,112.62955111713578,8753.560027018499
OSMWB0011D4,PH063022005,2014-01-01,Y,669.444655785614,10000.0,130.09449047865502,184.67127478996312,4153.873084480964,279.2341508873799,356.1078723724358,1875.205318772969,8349.521977148483
OSMWB0011D5,PH063022156,2014-01-01,Y,548.781321230812,10000.0,89.5290714355028,0.0,5837.77521658556,1109.7616893405325,3865.994599405523,2078.5848201696167,10000.0
OSMWB0011D6,PH063022201,2014-01-01,Y,1418.9272204852418,10000.0,564.1022204665821,30.962648361332526,5493.567173712262,0.0,401.6642947789064,1751.70198229454,5971.016140265887
OSMWB0011D7,PH063022022,2014-01-01,Y,817.8602919217021,10000.0,837.328981152701,412.95025372687934,4763.559789502247,908.6398013015272,2400.5174147646308,1544.487088867719,10000.0
OSMWB0011D8,PH063022025,2014-01-01,Y,1343.4247007420056,10000.0,837.0271271373007,496.6504486225454,6906.880609372032,0.0,649.9443096209582,795.3905867901541,8396.433207301023
OSMWB0011D9,PH063022001,2014-01-01,Y,1661.7315212762403,10000.0,0.0,0.0,10000.0,0.0,803.3878677040553,5535.8820879262175,10000.0
OSMWB0011DA,PH063022126,2014-01-01,Y,1112.961783789763,10000.0,990.395977213118,805.5388885864572,4144.293078363295,886.5385483507981,1908.23191183152,1878.2029802987856,10000.0
OSMWB0011DB,PH063022137,2014-01-01,Y,925.0998948187472,10000.0,1011.6201359455788,598.9718821433175,4567.975378944349,942.1668542095282,2224.339238941484,1637.8471772445098,10000.0
OSMWB001250,PH063022118,2014-01-01,Y,850.2173568729064,10000.0,198.3411828070172,0.0,5104.682923028497,1011.3566325056825,2810.340667499575,1562.709571945586,10000.0
OSMWB001251,PH063022015,2014-01-01,Y,216.8300155984668,10000.0,312.1539454240767,231.3306208225065,5243.507235774951,292.31256006119025,1465.0064302134483,699.8889459606854,8448.235008037094
