uuid,freq,date,source_name,source_filename,adm3_pcode,disease_icd10_code,disease_common_name,death_total
DPSAT0026CA,W,2018-10-22,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT0026CB,W,2018-10-22,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT0026CC,W,2018-10-22,PSA,City-weekly_2018_deaths,PH063022000,J45,ASTHMA,2
DPSAT0026CD,W,2018-10-29,PSA,City-weekly_2018_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0026CE,W,2018-10-29,PSA,City-weekly_2018_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0026CF,W,2018-10-29,PSA,City-weekly_2018_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT0026D0,W,2018-10-29,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT0026D1,W,2018-10-29,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT0026D2,W,2018-10-29,PSA,City-weekly_2018_deaths,PH063022000,J45,ASTHMA,1
DPSAT0026D3,W,2018-11-05,PSA,City-weekly_2018_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0026D4,W,2018-11-05,PSA,City-weekly_2018_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0026D5,W,2018-11-05,PSA,City-weekly_2018_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT0026D6,W,2018-11-05,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT0026D7,W,2018-11-05,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT0026D8,W,2018-11-12,PSA,City-weekly_2018_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0026D9,W,2018-11-12,PSA,City-weekly_2018_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0026DA,W,2018-11-12,PSA,City-weekly_2018_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT0026DB,W,2018-11-12,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT0026DC,W,2018-11-12,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT0026DD,W,2018-11-12,PSA,City-weekly_2018_deaths,PH063022000,J45,ASTHMA,1
DPSAT0026DE,W,2018-11-19,PSA,City-weekly_2018_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT0026DF,W,2018-11-19,PSA,City-weekly_2018_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0026E0,W,2018-11-19,PSA,City-weekly_2018_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT0026E1,W,2018-11-19,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT0026E2,W,2018-11-19,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT0026E3,W,2018-11-26,PSA,City-weekly_2018_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0026E4,W,2018-11-26,PSA,City-weekly_2018_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT0026E5,W,2018-11-26,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT0026E6,W,2018-11-26,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT0026E7,W,2018-12-03,PSA,City-weekly_2018_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0026E8,W,2018-12-03,PSA,City-weekly_2018_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0026E9,W,2018-12-03,PSA,City-weekly_2018_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT0026EA,W,2018-12-03,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT0026EB,W,2018-12-03,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT0026EC,W,2018-12-10,PSA,City-weekly_2018_deaths,PH063022000,E08-E14,DIABETES,12
DPSAT0026ED,W,2018-12-10,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT0026EE,W,2018-12-10,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT0026EF,W,2018-12-10,PSA,City-weekly_2018_deaths,PH063022000,J45,ASTHMA,1
DPSAT0026F0,W,2018-12-17,PSA,City-weekly_2018_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0026F1,W,2018-12-17,PSA,City-weekly_2018_deaths,PH063022000,A27,LEPTOSPIROSIS,3
DPSAT0026F2,W,2018-12-17,PSA,City-weekly_2018_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0026F3,W,2018-12-17,PSA,City-weekly_2018_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT0026F4,W,2018-12-17,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT0026F5,W,2018-12-17,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT0026F6,W,2018-12-24,PSA,City-weekly_2018_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT0026F7,W,2018-12-24,PSA,City-weekly_2018_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0026F8,W,2018-12-24,PSA,City-weekly_2018_deaths,PH063022000,A27,LEPTOSPIROSIS,2
DPSAT0026F9,W,2018-12-24,PSA,City-weekly_2018_deaths,PH063022000,E08-E14,DIABETES,10
DPSAT0026FA,W,2018-12-24,PSA,City-weekly_2018_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT0026FB,W,2018-12-24,PSA,City-weekly_2018_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT0026FC,W,2019-01-01,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT0026FD,W,2019-01-01,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0026FE,W,2019-01-01,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT0026FF,W,2019-01-01,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT002700,W,2019-01-01,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT002701,W,2019-01-07,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,10
DPSAT002702,W,2019-01-07,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002703,W,2019-01-07,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,14
DPSAT002704,W,2019-01-07,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,2
DPSAT002705,W,2019-01-14,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002706,W,2019-01-14,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT002707,W,2019-01-14,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT002708,W,2019-01-14,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT002709,W,2019-01-14,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT00270A,W,2019-01-21,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00270B,W,2019-01-21,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT00270C,W,2019-01-21,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT00270D,W,2019-01-21,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT00270E,W,2019-01-21,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT00270F,W,2019-01-28,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT002710,W,2019-01-28,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT002711,W,2019-01-28,PSA,City-weekly_2019_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT002712,W,2019-01-28,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,12
DPSAT002713,W,2019-01-28,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT002714,W,2019-01-28,PSA,City-weekly_2019_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT002715,W,2019-01-28,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT002716,W,2019-01-28,PSA,City-weekly_2019_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT002717,W,2019-02-04,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002718,W,2019-02-04,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002719,W,2019-02-04,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT00271A,W,2019-02-04,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,10
DPSAT00271B,W,2019-02-04,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT00271C,W,2019-02-04,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT00271D,W,2019-02-11,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00271E,W,2019-02-11,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT00271F,W,2019-02-11,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT002720,W,2019-02-11,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT002721,W,2019-02-11,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT002722,W,2019-02-18,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002723,W,2019-02-18,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002724,W,2019-02-18,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,11
DPSAT002725,W,2019-02-18,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT002726,W,2019-02-18,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT002727,W,2019-02-25,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002728,W,2019-02-25,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002729,W,2019-02-25,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT00272A,W,2019-02-25,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT00272B,W,2019-02-25,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT00272C,W,2019-03-04,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT00272D,W,2019-03-04,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,2
DPSAT00272E,W,2019-03-04,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT00272F,W,2019-03-04,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT002730,W,2019-03-04,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT002731,W,2019-03-04,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT002732,W,2019-03-04,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT002733,W,2019-03-11,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002734,W,2019-03-11,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002735,W,2019-03-11,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT002736,W,2019-03-11,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,10
DPSAT002737,W,2019-03-11,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,17
DPSAT002738,W,2019-03-18,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002739,W,2019-03-18,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT00273A,W,2019-03-18,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT00273B,W,2019-03-18,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,14
DPSAT00273C,W,2019-03-25,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00273D,W,2019-03-25,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT00273E,W,2019-03-25,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT00273F,W,2019-03-25,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT002740,W,2019-03-25,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT002741,W,2019-04-01,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002742,W,2019-04-01,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,12
DPSAT002743,W,2019-04-01,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT002744,W,2019-04-01,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT002745,W,2019-04-01,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT002746,W,2019-04-08,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002747,W,2019-04-08,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT002748,W,2019-04-08,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT002749,W,2019-04-08,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT00274A,W,2019-04-08,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT00274B,W,2019-04-08,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT00274C,W,2019-04-15,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT00274D,W,2019-04-15,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT00274E,W,2019-04-15,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT00274F,W,2019-04-15,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT002750,W,2019-04-22,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002751,W,2019-04-22,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT002752,W,2019-04-22,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT002753,W,2019-04-22,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT002754,W,2019-04-29,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002755,W,2019-04-29,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT002756,W,2019-04-29,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT002757,W,2019-04-29,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT002758,W,2019-04-29,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT002759,W,2019-05-06,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT00275A,W,2019-05-06,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT00275B,W,2019-05-06,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT00275C,W,2019-05-06,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT00275D,W,2019-05-13,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00275E,W,2019-05-13,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT00275F,W,2019-05-13,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,10
DPSAT002760,W,2019-05-13,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002761,W,2019-05-13,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT002762,W,2019-05-20,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002763,W,2019-05-20,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT002764,W,2019-05-20,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002765,W,2019-05-20,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT002766,W,2019-05-20,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT002767,W,2019-05-27,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002768,W,2019-05-27,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT002769,W,2019-05-27,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT00276A,W,2019-05-27,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT00276B,W,2019-05-27,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT00276C,W,2019-05-27,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT00276D,W,2019-06-03,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT00276E,W,2019-06-03,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT00276F,W,2019-06-03,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002770,W,2019-06-03,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT002771,W,2019-06-10,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002772,W,2019-06-10,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT002773,W,2019-06-10,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT002774,W,2019-06-10,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT002775,W,2019-06-17,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,3
DPSAT002776,W,2019-06-17,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT002777,W,2019-06-17,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT002778,W,2019-06-17,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT002779,W,2019-06-24,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00277A,W,2019-06-24,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT00277B,W,2019-06-24,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,3
DPSAT00277C,W,2019-06-24,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT00277D,W,2019-06-24,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT00277E,W,2019-06-24,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,4
DPSAT00277F,W,2019-07-01,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002780,W,2019-07-01,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,2
DPSAT002781,W,2019-07-01,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,3
DPSAT002782,W,2019-07-01,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT002783,W,2019-07-01,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT002784,W,2019-07-01,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT002785,W,2019-07-08,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,7
DPSAT002786,W,2019-07-08,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT002787,W,2019-07-08,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT002788,W,2019-07-08,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT002789,W,2019-07-15,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00278A,W,2019-07-15,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,10
DPSAT00278B,W,2019-07-15,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT00278C,W,2019-07-15,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT00278D,W,2019-07-15,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT00278E,W,2019-07-22,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,11
DPSAT00278F,W,2019-07-22,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT002790,W,2019-07-22,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT002791,W,2019-07-22,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT002792,W,2019-07-22,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT002793,W,2019-07-29,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002794,W,2019-07-29,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002795,W,2019-07-29,PSA,City-weekly_2019_deaths,PH063022000,A82,RABIES,0
DPSAT002796,W,2019-07-29,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,11
DPSAT002797,W,2019-07-29,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT002798,W,2019-07-29,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002799,W,2019-07-29,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,17
DPSAT00279A,W,2019-07-29,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,2
DPSAT00279B,W,2019-08-05,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00279C,W,2019-08-05,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT00279D,W,2019-08-05,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT00279E,W,2019-08-05,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT00279F,W,2019-08-05,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT0027A0,W,2019-08-05,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT0027A1,W,2019-08-05,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT0027A2,W,2019-08-12,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0027A3,W,2019-08-12,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0027A4,W,2019-08-12,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT0027A5,W,2019-08-12,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT0027A6,W,2019-08-12,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT0027A7,W,2019-08-12,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT0027A8,W,2019-08-19,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,8
DPSAT0027A9,W,2019-08-19,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT0027AA,W,2019-08-19,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT0027AB,W,2019-08-19,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT0027AC,W,2019-08-19,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,3
DPSAT0027AD,W,2019-08-26,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,10
DPSAT0027AE,W,2019-08-26,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT0027AF,W,2019-08-26,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT0027B0,W,2019-09-02,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0027B1,W,2019-09-02,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,3
DPSAT0027B2,W,2019-09-02,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,14
